=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:26:29
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2.5
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,2.5
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1016
Средняя доходность %,4.00
Медианная доходность %,1.29
Win rate %,65.5
Profit factor,5.30
Sharpe,2.46
Макс просадка %,50.12
Общая доходность %,1995110065.19
CAGR %,0.00
Макс выигрыш %,122.29
Макс проигрыш %,-28.12
Ср. выигрыш %,7.54
Ср. проигрыш %,2.69
Макс серия побед,18
Макс серия потерь,5
Ср. удержание дней,4.8
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
808,BSPB,S1,BASE,3.76,2.10,2024-04-24,2024-04-25,2024-05-02,338.05,339.63,0.47,5,ts_extend
809,GEMA,S2,STRONG,5.48,4.37,2024-04-25,2024-04-26,2024-05-06,198.87,205.38,3.27,6,ts_extend
810,TGKA,S1,STRONG,6.94,2.84,2024-04-30,2024-05-02,2024-05-13,0.01,0.01,-0.58,6,ts_extend
811,MRKU,S2,STRONG,6.37,3.18,2024-05-02,2024-05-03,2024-05-13,0.62,0.71,14.08,5,rotate_atr20
812,MRKC,S2,BASE,3.70,2.01,2024-05-03,2024-05-06,2024-05-08,0.65,0.62,-4.94,2,rotate_atr20
813,USBN,S2,BASE,3.25,3.71,2024-05-07,2024-05-08,2024-05-16,0.28,0.28,2.00,5,ts_extend
814,UTAR,S2,ULTRA,7.86,4.86,2024-05-10,2024-05-13,2024-05-21,21.47,21.31,-0.74,6,ts_extend
815,SNGSP,S1,BASE,3.32,1.49,2024-05-13,2024-05-14,2024-05-21,70.16,71.86,2.42,5,ts_extend
816,LVHK,S2,BASE,3.01,4.14,2024-05-15,2024-05-16,2024-05-23,53.39,61.03,14.33,5,ts_extend
817,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-04,52183.36,52469.71,0.55,5,ts_extend
818,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
819,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-12,56.69,56.59,-0.18,6,ts_extend
820,VJGZ,S2,BASE,4.38,6.44,2024-07-18,2024-07-19,2024-07-26,3543.66,3602.99,1.67,5,ts_extend
821,BSPB,S1,BASE,3.36,3.11,2024-07-25,2024-07-26,2024-08-02,382.68,378.16,-1.18,5,ts_extend
822,AMEZ,S2,BASE,4.86,4.02,2024-08-09,2024-08-12,2024-08-19,113.22,162.11,43.18,5,ts_extend
823,PRFN,S2,BASE,2.58,4.75,2024-08-16,2024-08-19,2024-08-26,5.76,6.56,13.94,5,ts_extend
824,NKHP,S2,BASE,3.34,6.00,2024-08-16,2024-08-19,2024-08-26,887.42,905.67,2.06,5,ts_extend
825,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
826,GAZP,S1,BASE,3.13,2.89,2024-08-29,2024-08-30,2024-09-06,123.17,123.55,0.31,5,ts_extend
827,TGKBP,S2,BASE,3.48,7.60,2024-09-05,2024-09-06,2024-09-13,0.02,0.02,2.62,5,ts_extend
828,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
829,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
830,SARE,S2,STRONG,5.21,4.33,2024-09-30,2024-10-01,2024-10-09,0.48,0.48,0.13,6,ts_extend
831,AVAN,S2,ULTRA,9.21,3.51,2024-09-30,2024-10-01,2024-10-09,795.27,779.71,-1.96,6,ts_extend
832,SPBE,S1,BASE,3.05,3.90,2024-10-03,2024-10-04,2024-10-11,137.42,143.73,4.59,5,ts_extend
833,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
834,NKNCP,S2,BASE,3.42,2.84,2024-10-11,2024-10-14,2024-10-21,75.76,74.58,-1.56,5,ts_extend
835,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
836,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-31,12580.10,12359.01,-1.76,6,ts_extend
837,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
838,LSNGP,S2,BASE,3.39,2.18,2024-11-08,2024-11-11,2024-11-18,205.83,203.14,-1.31,5,ts_extend
839,SVCB,S1,BASE,2.63,3.52,2024-11-15,2024-11-18,2024-11-25,14.17,14.11,-0.46,5,ts_extend
840,USBN,S2,BASE,2.51,2.86,2024-11-15,2024-11-18,2024-11-25,0.17,0.18,1.16,5,ts_extend
841,PMSB,S2,BASE,2.68,2.92,2024-12-02,2024-12-03,2024-12-10,263.72,274.65,4.15,5,ts_extend
842,MRSB,S2,STRONG,6.21,4.87,2024-12-09,2024-12-10,2024-12-18,0.78,0.77,-1.16,6,ts_extend
843,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
844,BSPB,S1,BASE,2.79,4.10,2024-12-20,2024-12-23,2024-12-28,336.36,357.41,6.26,5,max_hold
845,NMTP,S1,BASE,3.34,3.13,2024-12-20,2024-12-23,2024-12-28,8.47,8.93,5.34,5,max_hold
846,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
847,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
848,FESH,S1,BASE,4.65,3.87,2024-12-27,2024-12-28,2025-01-09,55.88,61.50,10.05,5,ts_extend
849,KMAZ,S2,BASE,4.22,3.42,2024-12-30,2025-01-03,2025-01-13,113.38,115.87,2.19,5,ts_extend
850,RNFT,S1,BASE,3.82,5.07,2025-01-10,2025-01-13,2025-01-20,127.50,144.77,13.54,5,max_hold
851,FLOT,S1,BASE,4.83,4.37,2025-01-10,2025-01-13,2025-01-20,86.53,87.71,1.37,5,ts_extend
852,TGKN,S2,BASE,2.52,5.94,2025-01-10,2025-01-13,2025-01-20,0.01,0.01,4.15,5,ts_extend
853,MFGS,S2,BASE,4.70,5.74,2025-01-10,2025-01-13,2025-01-20,405.65,417.89,3.02,5,ts_extend
854,TASBP,S2,STRONG,5.25,3.28,2025-01-17,2025-01-20,2025-01-21,0.88,0.89,0.81,1,rotate_atr20
855,VRSBP,S2,ULTRA,8.14,3.85,2025-01-17,2025-01-20,2025-01-28,148.44,181.38,22.19,6,ts_extend
856,YKEN,S2,BASE,2.73,5.70,2025-01-20,2025-01-21,2025-01-28,0.51,0.57,11.47,5,ts_extend
857,RASP,S1,BASE,3.42,3.62,2025-01-22,2025-01-23,2025-01-30,301.48,314.03,4.16,5,ts_extend
858,SNGS,S1,STRONG,5.67,3.19,2025-01-22,2025-01-23,2025-01-31,28.45,28.63,0.64,6,ts_extend
859,NSVZ,S2,BASE,4.67,5.23,2025-01-27,2025-01-28,2025-02-04,328.52,343.56,4.58,5,ts_extend
860,HYDR,S1,ULTRA,8.60,2.74,2025-01-29,2025-01-30,2025-02-03,0.58,0.57,-2.33,2,rotate_atr20
861,AFLT,S1,BASE,3.63,3.22,2025-01-30,2025-01-31,2025-02-07,63.96,64.18,0.35,5,ts_extend
862,DATA,S1,BASE,3.53,4.74,2025-01-31,2025-02-03,2025-02-10,165.88,171.68,3.50,5,ts_extend
863,ROLO,S2,BASE,4.21,3.94,2025-02-05,2025-02-06,2025-02-11,0.71,0.69,-2.15,3,rotate_atr20
864,BRZL,S2,STRONG,5.36,4.13,2025-02-05,2025-02-06,2025-02-14,2271.63,2446.24,7.69,6,ts_extend
865,VEON-RX,S2,BASE,3.67,6.46,2025-02-10,2025-02-11,2025-02-18,81.03,115.56,42.62,5,max_hold
866,RTKM,S1,BASE,2.61,2.95,2025-02-11,2025-02-12,2025-02-19,74.31,73.83,-0.64,5,ts_extend
867,GCHE,S2,STRONG,5.75,2.58,2025-02-13,2025-02-14,2025-02-17,4467.14,4479.82,0.28,1,rotate_atr20
868,VSEH,S2,BASE,3.03,4.03,2025-02-14,2025-02-17,2025-02-24,100.16,113.21,13.03,5,ts_extend
869,JNOS,S2,BASE,2.68,3.17,2025-02-17,2025-02-18,2025-02-25,19.93,20.72,3.96,5,ts_extend
870,TRMK,S1,STRONG,6.99,3.40,2025-02-21,2025-02-24,2025-03-04,136.12,144.42,6.10,6,ts_extend
871,NAUK,S2,BASE,3.93,2.59,2025-02-24,2025-02-25,2025-02-27,535.86,566.09,5.64,2,rotate_atr20
872,ROST,S2,BASE,3.65,2.61,2025-02-24,2025-02-25,2025-03-04,142.03,142.35,0.23,5,ts_extend
873,CHGZ,S2,ULTRA,8.75,4.21,2025-02-26,2025-02-27,2025-03-07,123.20,132.16,7.28,6,ts_extend
874,UNAC,S1,BASE,4.45,4.74,2025-03-03,2025-03-04,2025-03-11,0.72,0.73,1.52,5,ts_extend
875,MRKV,S2,BASE,2.53,3.95,2025-03-03,2025-03-04,2025-03-11,0.08,0.08,1.10,5,ts_extend
876,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
877,KRSB,S2,ULTRA,9.74,2.23,2025-03-11,2025-03-12,2025-03-20,16.91,16.96,0.32,6,ts_extend
878,NFAZ,S2,BASE,2.99,5.66,2025-03-14,2025-03-17,2025-03-24,420.17,497.63,18.43,5,ts_extend
879,RKKE,S2,BASE,3.89,4.45,2025-03-19,2025-03-20,2025-03-27,25040.00,26540.03,5.99,5,ts_extend
880,MDMG,S1,BASE,2.65,2.42,2025-03-20,2025-03-21,2025-03-28,1128.60,1135.43,0.61,5,ts_extend
881,OMZZP,S2,BASE,4.08,4.82,2025-03-21,2025-03-24,2025-03-31,15024.00,15140.42,0.77,5,ts_extend
882,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
883,RGSS,S2,BASE,3.52,5.00,2025-04-17,2025-04-18,2025-04-25,0.25,0.27,6.23,5,ts_extend
884,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
885,STSB,S2,BASE,2.84,2.98,2025-05-08,2025-05-12,2025-05-14,4.42,3.18,-28.12,2,cat_stop
886,MRKV,S2,BASE,3.43,2.89,2025-05-19,2025-05-20,2025-05-27,0.09,0.09,4.71,5,ts_extend
887,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
888,BANEP,S1,BASE,3.37,2.15,2025-05-23,2025-05-26,2025-05-31,1200.92,1225.61,2.06,5,ts_extend
889,KGKCP,S2,STRONG,5.54,2.47,2025-05-26,2025-05-27,2025-06-05,52.68,53.44,1.44,7,ts_extend
890,TATNP,S1,BASE,2.63,2.05,2025-05-30,2025-06-02,2025-06-07,628.60,647.75,3.05,5,ts_extend
891,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-09,1.54,1.64,6.79,6,ts_extend
892,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
893,GMKN,S1,BASE,2.72,2.87,2025-06-09,2025-06-10,2025-06-16,106.41,106.77,0.34,5,ts_extend
894,MSRS,S2,BASE,2.59,2.21,2025-06-09,2025-06-10,2025-06-16,1.33,1.34,0.84,5,ts_extend
895,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
896,ROSN,S1,BASE,2.94,2.93,2025-06-17,2025-06-18,2025-06-25,455.58,452.49,-0.68,5,ts_extend
897,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
898,ASTR,S1,BASE,2.65,2.12,2025-06-24,2025-06-25,2025-06-30,401.34,397.61,-0.93,5,ts_extend
899,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
900,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
901,UGLD,S1,BASE,3.48,2.11,2025-07-01,2025-07-02,2025-07-16,0.58,0.59,2.67,5,ts_extend
902,STSBP,S2,STRONG,6.92,2.98,2025-07-03,2025-07-04,2025-07-14,4.62,4.68,1.27,6,ts_extend
903,MISBP,S2,ULTRA,9.27,3.01,2025-07-03,2025-07-04,2025-07-14,45.47,44.58,-1.96,6,ts_extend
904,SELG,S1,ULTRA,7.47,2.48,2025-07-15,2025-07-16,2025-07-22,46.67,50.86,8.98,6,ts_extend
905,TNSE,S2,BASE,3.45,3.42,2025-07-15,2025-07-16,2025-07-23,2413.86,2608.72,8.07,5,ts_extend
906,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
907,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
908,YAKG,S2,ULTRA,7.36,2.06,2025-07-22,2025-07-23,2025-07-24,53.64,53.02,-1.16,1,rotate_atr20
909,NFAZ,S2,BASE,3.95,3.18,2025-07-22,2025-07-23,2025-07-30,316.51,324.86,2.64,5,ts_extend
910,STSB,S2,BASE,3.30,3.90,2025-07-23,2025-07-24,2025-07-31,3.57,3.82,7.26,5,ts_extend
911,SAREP,S2,BASE,2.54,3.92,2025-07-29,2025-07-30,2025-08-06,0.27,0.29,6.55,5,ts_extend
912,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-05,2.70,2.81,3.74,3,rotate_atr20
913,MRKV,S2,BASE,2.62,3.81,2025-08-04,2025-08-05,2025-08-12,0.13,0.13,-0.33,5,ts_extend
914,ROSN,S1,BASE,3.02,2.12,2025-08-05,2025-08-06,2025-08-07,439.10,444.34,1.19,1,rotate_atr20
915,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
916,LIFE,S2,ULTRA,7.58,2.21,2025-08-05,2025-08-06,2025-08-07,3.44,3.36,-2.06,1,rotate_atr20
917,SPBE,S1,BASE,4.23,3.23,2025-08-06,2025-08-07,2025-08-14,254.91,295.82,16.05,5,ts_extend
918,CHMK,S2,BASE,2.65,3.39,2025-08-06,2025-08-07,2025-08-14,5133.20,5340.49,4.04,5,ts_extend
919,LSNG,S2,ULTRA,8.93,3.67,2025-08-11,2025-08-12,2025-08-18,16.44,16.28,-0.98,6,ts_extend
920,ALRS,S1,BASE,3.22,2.28,2025-08-12,2025-08-13,2025-08-15,48.34,49.07,1.52,2,rotate_atr20
921,RAGR,S1,BASE,5.06,2.66,2025-08-13,2025-08-14,2025-08-19,128.77,134.28,4.28,5,ts_extend
922,VSMO,S1,BASE,3.21,3.46,2025-08-14,2025-08-15,2025-08-20,35997.50,35436.75,-1.56,5,ts_extend
923,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
924,SVET,S2,BASE,4.97,6.61,2025-08-18,2025-08-19,2025-08-26,19.47,27.92,43.38,5,ts_extend
925,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
926,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
927,SELG,S1,BASE,2.77,2.28,2025-08-25,2025-08-26,2025-08-31,50.84,51.18,0.67,5,ts_extend
928,AKRN,S2,BASE,3.61,1.54,2025-08-26,2025-08-27,2025-09-01,16286.02,16154.37,-0.81,5,ts_extend
929,SVET,S2,BASE,3.46,8.01,2025-08-27,2025-08-28,2025-09-04,18.33,19.12,4.30,5,ts_extend
930,TUZA,S2,ULTRA,9.84,3.76,2025-09-04,2025-09-05,2025-09-11,163.76,167.16,2.08,6,ts_extend
931,TRMK,S1,BASE,4.03,1.84,2025-09-05,2025-09-06,2025-09-11,121.83,120.53,-1.07,5,ts_extend
932,LIFE,S2,BASE,2.69,2.18,2025-09-11,2025-09-12,2025-09-16,3.49,3.47,-0.61,4,rotate_atr20
933,VJGZ,S2,BASE,4.37,2.53,2025-09-11,2025-09-12,2025-09-17,2408.85,2446.29,1.55,5,ts_extend
934,SARE,S2,BASE,4.82,5.62,2025-09-15,2025-09-16,2025-09-23,0.58,0.59,2.18,5,ts_extend
935,UGLD,S1,BASE,3.54,2.63,2025-09-16,2025-09-17,2025-09-24,0.63,0.63,-0.03,5,ts_extend
936,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
937,RUSI,S2,BASE,4.82,2.27,2025-09-22,2025-09-23,2025-09-28,65.70,71.86,9.37,5,ts_extend
938,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
939,MRKC,S2,ULTRA,7.14,2.31,2025-09-24,2025-09-25,2025-09-30,0.77,0.81,4.19,5,rotate_atr20
940,GEMA,S2,STRONG,5.66,2.40,2025-09-26,2025-09-29,2025-10-05,116.39,115.73,-0.56,6,ts_extend
941,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
942,YRSBP,S2,BASE,2.83,3.73,2025-09-29,2025-09-30,2025-10-05,188.80,193.93,2.72,5,ts_extend
943,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
944,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
945,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
946,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-21,143.83,132.94,-7.57,2,rotate_atr20
947,PLZL,S1,BASE,2.83,2.74,2025-10-16,2025-10-17,2025-10-22,2199.71,2189.36,-0.47,5,ts_extend
948,CNRU,S1,BASE,3.20,3.52,2025-10-20,2025-10-21,2025-10-28,623.40,641.25,2.86,5,ts_extend
949,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
950,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
951,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
952,WUSH,S1,BASE,4.68,4.71,2025-11-05,2025-11-06,2025-11-11,104.11,104.15,0.04,5,ts_extend
953,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
954,UNAC,S2,STRONG,5.17,2.85,2025-11-06,2025-11-07,2025-11-13,0.54,0.56,3.09,6,ts_extend
955,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
956,SFIN,S1,BASE,4.99,2.90,2025-11-11,2025-11-12,2025-11-17,1358.97,1429.51,5.19,5,max_hold
957,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
958,ZILL,S2,STRONG,6.03,2.34,2025-11-12,2025-11-13,2025-11-19,4236.77,4420.92,4.35,6,ts_extend
959,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
960,SNGS,S1,BASE,2.96,1.65,2025-11-18,2025-11-19,2025-11-26,22.00,22.10,0.43,5,ts_extend
961,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
962,LSNG,S2,BASE,4.23,2.53,2025-11-18,2025-11-19,2025-11-26,15.07,15.34,1.75,5,ts_extend
963,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
964,MGTS,S2,BASE,5.09,1.60,2025-11-25,2025-11-26,2025-12-01,1131.81,1205.92,6.55,5,ts_extend
965,IVAT,S1,BASE,4.05,2.12,2025-11-27,2025-11-28,2025-12-03,169.52,172.57,1.80,5,ts_extend
966,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-09,3.00,4.37,45.37,5,max_hold
967,VKCO,S1,STRONG,5.20,2.42,2025-12-04,2025-12-05,2025-12-13,288.66,292.96,1.49,6,ts_extend
968,KRKNP,S2,STRONG,6.16,1.44,2025-12-08,2025-12-09,2025-12-11,7812.48,7448.06,-4.66,2,rotate_atr20
969,RTSBP,S2,STRONG,5.97,2.59,2025-12-08,2025-12-09,2025-12-16,1.62,1.86,14.92,6,ts_extend
970,MSTT,S2,BASE,4.41,3.01,2025-12-10,2025-12-11,2025-12-16,113.63,112.72,-0.81,5,ts_extend
971,LEAS,S1,BASE,3.73,1.69,2025-12-12,2025-12-15,2025-12-20,560.30,554.51,-1.03,5,max_hold
972,DIOD,S2,STRONG,6.68,1.66,2025-12-15,2025-12-16,2025-12-17,10.28,10.01,-2.55,1,rotate_atr20
973,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
974,VRSB,S2,BASE,2.80,3.57,2025-12-16,2025-12-17,2025-12-22,360.58,372.60,3.34,5,ts_extend
975,KRKN,S2,BASE,2.93,4.80,2025-12-19,2025-12-22,2025-12-27,10416.64,10385.66,-0.30,5,ts_extend
976,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
977,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
978,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-06,74.07,72.53,-2.07,2,rotate_atr20
979,VLHZ,S2,BASE,3.51,4.73,2025-12-29,2025-12-30,2026-01-12,203.12,315.21,55.18,5,ts_extend
980,DIOD,S2,BASE,2.89,3.33,2026-01-05,2026-01-06,2026-01-14,12.26,14.40,17.48,5,ts_extend
981,IGSTP,S2,BASE,4.16,2.31,2026-01-09,2026-01-12,2026-01-17,3625.79,3569.31,-1.56,5,ts_extend
982,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
983,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
984,DATA,S2,STRONG,6.65,2.91,2026-01-13,2026-01-14,2026-01-20,97.66,102.43,4.89,6,ts_extend
985,OMZZP,S2,ULTRA,8.50,2.52,2026-01-18,2026-01-19,2026-01-22,13501.57,12160.51,-9.93,3,rotate_atr20
986,IVAT,S1,BASE,3.21,1.96,2026-01-19,2026-01-20,2026-01-25,168.87,166.61,-1.34,5,ts_extend
987,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-21,27.74,27.58,-0.61,1,rotate_atr20
988,VRSBP,S2,BASE,3.40,3.18,2026-01-20,2026-01-21,2026-01-26,154.45,165.78,7.34,5,ts_extend
989,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
990,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
991,SGZH,S1,BASE,3.08,1.74,2026-01-27,2026-01-28,2026-01-30,1.26,1.23,-2.53,2,rotate_atr20
992,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
993,CHMK,S2,STRONG,5.24,1.61,2026-01-27,2026-01-28,2026-01-29,4572.30,4577.66,0.12,1,rotate_atr20
994,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
995,RNFT,S1,ULTRA,7.43,2.63,2026-01-29,2026-01-30,2026-02-05,121.19,120.30,-0.74,6,ts_extend
996,VTBR,S1,STRONG,6.70,1.37,2026-02-02,2026-02-03,2026-02-04,81.50,82.13,0.77,1,rotate_atr20
997,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
998,UGLD,S1,BASE,2.93,5.75,2026-02-03,2026-02-04,2026-02-09,0.81,0.83,1.78,5,ts_extend
999,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-09,891.42,877.54,-1.56,5,ts_extend
1000,RAGR,S1,STRONG,5.59,2.47,2026-02-05,2026-02-06,2026-02-12,124.70,123.79,-0.73,6,ts_extend
1001,WTCMP,S2,BASE,3.01,2.68,2026-02-09,2026-02-10,2026-02-17,13.16,13.23,0.53,5,ts_extend
1002,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
1003,AKRN,S2,BASE,2.68,1.48,2026-02-17,2026-02-18,2026-02-23,18868.14,18714.01,-0.82,5,max_hold
1004,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
1005,SNGSP,S1,STRONG,5.98,1.45,2026-02-25,2026-02-26,2026-03-04,44.36,46.57,4.97,6,ts_extend
1006,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
1007,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
1008,RUAL,S1,BASE,3.07,1.92,2026-03-04,2026-03-05,2026-03-12,42.95,45.74,6.50,5,ts_extend
1009,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
1010,KZOS,S2,BASE,3.32,1.57,2026-03-09,2026-03-10,2026-03-11,69.11,68.39,-1.04,1,rotate_atr20
1011,MGKL,S2,BASE,2.64,2.77,2026-03-10,2026-03-11,2026-03-16,2.66,2.62,-1.46,5,ts_extend
