=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:29:38
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,784
Средняя доходность %,5.15
Медианная доходность %,1.80
Win rate %,70.3
Profit factor,8.29
Sharpe,3.07
Макс просадка %,39.88
Общая доходность %,95661746882.00
CAGR %,0.00
Макс выигрыш %,98.33
Макс проигрыш %,-28.12
Ср. выигрыш %,8.33
Ср. проигрыш %,2.38
Макс серия побед,16
Макс серия потерь,5
Ср. удержание дней,4.9
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
597,RDRB,S2,ULTRA,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.05,2.45,6,ts_extend
598,WUSH,S1,BASE,5.26,2.72,2024-03-19,2024-03-20,2024-03-27,333.59,340.61,2.10,5,ts_extend
599,CARM,S2,BASE,4.18,1.73,2024-03-25,2024-03-26,2024-04-02,2.49,2.65,6.48,5,ts_extend
600,AFKS,S1,BASE,3.61,2.15,2024-03-27,2024-03-28,2024-04-04,21.96,24.49,11.54,5,ts_extend
601,ABRD,S2,BASE,6.18,2.01,2024-04-01,2024-04-02,2024-04-03,279.05,279.15,0.04,1,rotate_atr20
602,RBCM,S2,BASE,4.92,5.61,2024-04-01,2024-04-02,2024-04-09,16.45,19.53,18.72,5,ts_extend
603,VGSB,S2,BASE,4.71,5.67,2024-04-02,2024-04-03,2024-04-10,20.75,20.87,0.56,5,ts_extend
604,RUAL,S1,ULTRA,7.62,1.66,2024-04-03,2024-04-04,2024-04-08,38.56,39.13,1.47,2,rotate_atr20
605,ENPG,S1,BASE,5.20,1.99,2024-04-03,2024-04-04,2024-04-11,468.75,540.45,15.30,5,ts_extend
606,DVEC,S1,BASE,6.60,3.29,2024-04-05,2024-04-08,2024-04-15,3.57,3.71,3.90,5,ts_extend
607,BRZL,S2,BASE,3.91,3.53,2024-04-09,2024-04-10,2024-04-17,1842.94,2753.59,49.41,5,max_hold
608,NLMK,S1,BASE,5.43,2.16,2024-04-10,2024-04-11,2024-04-18,227.72,227.26,-0.20,5,ts_extend
609,NKNCP,S2,BASE,4.32,1.85,2024-04-16,2024-04-17,2024-04-18,82.25,82.43,0.21,1,rotate_atr20
610,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
611,SMLT,S1,BASE,4.18,2.14,2024-04-17,2024-04-18,2024-04-25,3757.50,3828.42,1.89,5,ts_extend
612,BRZL,S2,BASE,5.75,4.59,2024-04-17,2024-04-18,2024-04-25,3035.85,3276.16,7.92,5,ts_extend
613,BSPB,S1,BASE,3.76,2.10,2024-04-24,2024-04-25,2024-05-02,338.05,339.63,0.47,5,ts_extend
614,GEMA,S2,BASE,5.48,4.37,2024-04-25,2024-04-26,2024-05-03,198.87,205.79,3.48,5,ts_extend
615,TGKA,S1,BASE,6.94,2.84,2024-04-30,2024-05-02,2024-05-10,0.01,0.01,-0.38,5,ts_extend
616,MRKU,S2,BASE,6.37,3.18,2024-05-02,2024-05-03,2024-05-13,0.62,0.73,17.78,5,ts_extend
617,UTAR,S2,ULTRA,7.86,4.86,2024-05-10,2024-05-13,2024-05-21,21.47,21.31,-0.74,6,ts_extend
618,RTKMP,S1,ULTRA,7.20,1.56,2024-05-16,2024-05-17,2024-05-27,92.25,90.79,-1.58,6,ts_extend
619,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-04,52183.36,52469.71,0.55,5,ts_extend
620,PIKK,S1,BASE,6.61,3.46,2024-06-20,2024-06-21,2024-06-28,957.03,979.40,2.34,5,ts_extend
621,KGKC,S2,BASE,5.78,3.65,2024-07-03,2024-07-04,2024-07-11,56.69,56.70,0.02,5,ts_extend
622,VJGZ,S2,BASE,4.38,6.44,2024-07-18,2024-07-19,2024-07-26,3543.66,3602.99,1.67,5,ts_extend
623,AMEZ,S2,BASE,4.86,4.02,2024-08-09,2024-08-12,2024-08-19,113.22,162.11,43.18,5,ts_extend
624,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
625,PRFN,S2,BASE,5.23,7.19,2024-08-28,2024-08-29,2024-09-05,5.65,5.83,3.23,5,ts_extend
626,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
627,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
628,SARE,S2,BASE,5.21,4.33,2024-09-30,2024-10-01,2024-10-08,0.48,0.48,0.34,5,ts_extend
629,AVAN,S2,ULTRA,9.21,3.51,2024-09-30,2024-10-01,2024-10-09,795.27,779.71,-1.96,6,ts_extend
630,SVAV,S1,BASE,5.21,4.48,2024-10-10,2024-10-11,2024-10-18,810.29,839.71,3.63,5,ts_extend
631,NKNCP,S2,BASE,6.27,2.74,2024-10-14,2024-10-15,2024-10-22,74.12,74.21,0.12,5,ts_extend
632,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
633,LNZL,S2,BASE,5.93,2.17,2024-10-22,2024-10-23,2024-10-30,12580.10,12384.13,-1.56,5,ts_extend
634,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
635,RTSB,S2,BASE,6.19,4.92,2024-11-13,2024-11-14,2024-11-21,2.77,2.78,0.24,5,ts_extend
636,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
637,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
638,MRSB,S2,BASE,6.21,4.87,2024-12-09,2024-12-10,2024-12-17,0.78,0.77,-0.96,5,ts_extend
639,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
640,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
641,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
642,UGLD,S1,BASE,3.95,3.31,2024-12-23,2024-12-24,2024-12-30,0.75,0.75,-0.63,5,ts_extend
643,KMAZ,S2,BASE,4.22,3.42,2024-12-30,2025-01-03,2025-01-13,113.38,115.87,2.19,5,ts_extend
644,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-16,50.33,49.51,-1.63,6,ts_extend
645,MFGS,S2,BASE,4.70,5.74,2025-01-10,2025-01-13,2025-01-20,405.65,417.89,3.02,5,ts_extend
646,VKCO,S1,ULTRA,8.47,4.48,2025-01-15,2025-01-16,2025-01-24,338.14,354.52,4.85,6,ts_extend
647,TASBP,S2,BASE,5.25,3.28,2025-01-17,2025-01-20,2025-01-22,0.88,0.93,6.02,2,rotate_atr20
648,VRSBP,S2,ULTRA,8.14,3.85,2025-01-17,2025-01-20,2025-01-28,148.44,181.38,22.19,6,ts_extend
649,KCHE,S2,BASE,3.97,5.07,2025-01-21,2025-01-22,2025-01-29,0.54,0.63,15.66,5,ts_extend
650,APRI,S2,BASE,5.80,1.84,2025-01-27,2025-01-28,2025-02-04,14.86,15.91,7.03,5,ts_extend
651,ASTR,S1,BASE,4.06,2.69,2025-01-28,2025-01-29,2025-02-05,527.24,523.96,-0.62,5,ts_extend
652,SAGOP,S2,ULTRA,8.54,3.95,2025-01-31,2025-02-03,2025-02-11,2.94,2.97,0.89,6,ts_extend
653,SELG,S1,ULTRA,10.00,3.11,2025-02-04,2025-02-05,2025-02-13,52.02,55.20,6.10,6,ts_extend
654,BRZL,S2,BASE,5.36,4.13,2025-02-05,2025-02-06,2025-02-13,2271.63,2451.21,7.91,5,ts_extend
655,VGSBP,S2,BASE,6.61,3.51,2025-02-10,2025-02-11,2025-02-18,11.52,11.62,0.85,5,ts_extend
656,RTKM,S1,BASE,4.83,2.93,2025-02-12,2025-02-13,2025-02-20,72.31,74.42,2.93,5,ts_extend
657,NVTK,S1,BASE,4.97,2.69,2025-02-12,2025-02-13,2025-02-20,1257.81,1279.75,1.74,5,ts_extend
658,GCHE,S2,BASE,5.75,2.58,2025-02-13,2025-02-14,2025-02-21,4467.14,4429.90,-0.83,5,ts_extend
659,VJGZ,S2,BASE,6.53,4.33,2025-02-19,2025-02-20,2025-02-27,3029.84,3169.84,4.62,5,ts_extend
660,RUSI,S2,ULTRA,7.52,3.85,2025-02-20,2025-02-21,2025-03-03,73.82,81.08,9.84,6,ts_extend
661,TRMK,S1,BASE,6.99,3.40,2025-02-21,2025-02-24,2025-03-03,136.12,144.71,6.31,5,ts_extend
662,CHGZ,S2,ULTRA,8.75,4.21,2025-02-26,2025-02-27,2025-03-07,123.20,132.16,7.28,6,ts_extend
663,WUSH,S1,BASE,4.39,4.63,2025-02-28,2025-03-03,2025-03-10,220.87,239.08,8.24,5,ts_extend
664,IRKT,S1,BASE,4.74,4.73,2025-02-28,2025-03-03,2025-03-10,42.47,43.51,2.46,5,ts_extend
665,KRKOP,S2,ULTRA,7.13,2.65,2025-03-05,2025-03-06,2025-03-14,14.32,15.00,4.73,6,ts_extend
666,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
667,BELU,S1,BASE,3.71,3.32,2025-03-07,2025-03-10,2025-03-17,537.86,550.29,2.31,5,ts_extend
668,RKKE,S2,BASE,3.89,4.45,2025-03-19,2025-03-20,2025-03-27,25040.00,26540.03,5.99,5,ts_extend
669,PHOR,S1,ULTRA,9.93,1.79,2025-03-25,2025-03-26,2025-04-01,6806.87,6680.64,-1.85,6,ts_extend
670,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
671,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
672,STSBP,S2,BASE,3.71,3.72,2025-05-12,2025-05-13,2025-05-20,4.58,4.79,4.74,5,ts_extend
673,STSB,S2,BASE,3.79,3.02,2025-05-12,2025-05-13,2025-05-20,3.45,3.51,2.00,5,ts_extend
674,KRSBP,S2,BASE,6.24,2.88,2025-05-19,2025-05-20,2025-05-27,19.55,19.98,2.21,5,ts_extend
675,BANEP,S1,BASE,3.64,2.21,2025-05-26,2025-05-27,2025-06-01,1141.82,1136.02,-0.51,5,ts_extend
676,KGKCP,S2,BASE,5.54,2.47,2025-05-26,2025-05-27,2025-06-03,52.68,52.17,-0.97,5,ts_extend
677,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-06,1.54,1.60,4.26,3,rotate_atr20
678,MRKU,S2,BASE,5.89,3.07,2025-06-02,2025-06-03,2025-06-08,0.40,0.40,0.65,5,ts_extend
679,PIKK,S1,BASE,3.78,3.77,2025-06-03,2025-06-04,2025-06-09,588.94,627.67,6.58,5,ts_extend
680,LEAS,S1,BASE,3.99,2.32,2025-06-03,2025-06-04,2025-06-09,642.53,654.44,1.85,5,ts_extend
681,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
682,FESH,S1,ULTRA,9.27,2.78,2025-06-10,2025-06-11,2025-06-18,67.23,67.65,0.63,6,ts_extend
683,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
684,RNFT,S1,BASE,5.62,3.17,2025-06-17,2025-06-18,2025-06-25,132.66,133.04,0.29,5,ts_extend
685,POSI,S1,BASE,6.38,2.96,2025-06-25,2025-06-26,2025-07-01,1213.74,1230.33,1.37,5,ts_extend
686,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
687,POSI,S1,ULTRA,7.61,2.61,2025-07-01,2025-07-02,2025-07-08,1316.10,1318.68,0.20,6,ts_extend
688,STSBP,S2,BASE,6.92,2.98,2025-07-03,2025-07-04,2025-07-11,4.62,4.69,1.48,5,ts_extend
689,MISBP,S2,ULTRA,9.27,3.01,2025-07-03,2025-07-04,2025-07-14,45.47,44.58,-1.96,6,ts_extend
690,X5,S1,BASE,4.54,1.39,2025-07-08,2025-07-09,2025-07-14,2875.09,2920.78,1.59,5,ts_extend
691,BISVP,S2,BASE,3.64,2.17,2025-07-10,2025-07-11,2025-07-18,8.83,8.75,-0.93,5,ts_extend
692,SELG,S1,ULTRA,7.47,2.48,2025-07-15,2025-07-16,2025-07-22,46.67,50.86,8.98,6,ts_extend
693,CARM,S2,BASE,6.20,2.18,2025-07-17,2025-07-18,2025-07-23,1.73,1.74,0.73,5,ts_extend
694,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
695,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
696,YAKG,S2,ULTRA,7.36,2.06,2025-07-22,2025-07-23,2025-07-24,53.64,53.02,-1.16,1,rotate_atr20
697,NFAZ,S2,BASE,3.95,3.18,2025-07-22,2025-07-23,2025-07-30,316.51,324.86,2.64,5,ts_extend
698,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
699,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-08,2.70,2.89,6.95,6,ts_extend
700,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
701,RGSS,S2,BASE,3.76,3.81,2025-08-07,2025-08-08,2025-08-15,0.22,0.23,4.78,5,ts_extend
702,IGST,S2,ULTRA,9.40,4.01,2025-08-07,2025-08-08,2025-08-18,5248.38,5470.79,4.24,6,ts_extend
703,SNGS,S1,BASE,6.79,1.64,2025-08-13,2025-08-14,2025-08-15,23.89,23.74,-0.61,1,rotate_atr20
704,RAGR,S1,BASE,5.06,2.66,2025-08-13,2025-08-14,2025-08-19,128.77,134.28,4.28,5,ts_extend
705,RUAL,S1,BASE,3.98,2.86,2025-08-14,2025-08-15,2025-08-20,36.82,36.42,-1.09,5,ts_extend
706,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
707,SVET,S2,BASE,4.97,6.61,2025-08-18,2025-08-19,2025-08-26,19.47,27.92,43.38,5,ts_extend
708,SGZH,S1,BASE,6.18,3.10,2025-08-19,2025-08-20,2025-08-25,1.74,1.72,-0.86,5,ts_extend
709,KOGK,S2,BASE,5.90,5.23,2025-08-19,2025-08-20,2025-08-27,377.65,385.98,2.21,5,max_hold
710,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
711,VSMO,S1,BASE,6.21,4.42,2025-08-26,2025-08-27,2025-09-01,35656.96,35183.26,-1.33,5,ts_extend
712,AKRN,S2,BASE,3.61,1.54,2025-08-26,2025-08-27,2025-09-01,16286.02,16154.37,-0.81,5,ts_extend
713,TUZA,S2,ULTRA,9.84,3.76,2025-09-04,2025-09-05,2025-09-11,163.76,167.16,2.08,6,ts_extend
714,TRMK,S1,BASE,4.03,1.84,2025-09-05,2025-09-06,2025-09-11,121.83,120.53,-1.07,5,ts_extend
715,VJGZ,S2,BASE,4.37,2.53,2025-09-11,2025-09-12,2025-09-17,2408.85,2446.29,1.55,5,ts_extend
716,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-24,4046.46,4201.14,3.82,6,ts_extend
717,SAREP,S2,BASE,5.87,4.61,2025-09-16,2025-09-17,2025-09-24,0.37,0.38,1.87,5,ts_extend
718,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
719,MRKP,S2,BASE,5.07,2.00,2025-09-24,2025-09-25,2025-09-26,0.51,0.51,-0.32,1,rotate_atr20
720,MRKC,S2,ULTRA,7.14,2.31,2025-09-24,2025-09-25,2025-10-02,0.77,0.81,4.74,7,ts_extend
721,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
722,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
723,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
724,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
725,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
726,KRKOP,S2,BASE,5.61,3.35,2025-10-13,2025-10-14,2025-10-19,13.34,13.70,2.71,5,ts_extend
727,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-24,143.83,141.59,-1.56,5,ts_extend
728,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
729,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
730,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
731,WUSH,S1,BASE,4.68,4.71,2025-11-05,2025-11-06,2025-11-11,104.11,104.15,0.04,5,ts_extend
732,LEAS,S1,BASE,6.45,3.14,2025-11-05,2025-11-06,2025-11-11,574.12,589.06,2.60,5,max_hold
733,UNAC,S2,BASE,5.17,2.85,2025-11-06,2025-11-07,2025-11-12,0.54,0.56,3.30,5,ts_extend
734,SAREP,S2,BASE,6.84,4.62,2025-11-06,2025-11-07,2025-11-12,0.34,0.35,2.66,5,ts_extend
735,SFIN,S1,BASE,4.99,2.90,2025-11-11,2025-11-12,2025-11-17,1358.97,1429.51,5.19,5,max_hold
736,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
737,ZILL,S2,BASE,6.03,2.34,2025-11-12,2025-11-13,2025-11-18,4236.77,4429.90,4.56,5,ts_extend
738,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
739,PMSBP,S2,BASE,6.00,2.68,2025-11-17,2025-11-18,2025-11-25,418.87,479.81,14.55,5,ts_extend
740,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
741,TATN,S1,BASE,3.99,2.44,2025-11-19,2025-11-20,2025-11-27,629.81,622.84,-1.11,5,ts_extend
742,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
743,MGTS,S2,BASE,5.09,1.60,2025-11-25,2025-11-26,2025-12-01,1131.81,1205.92,6.55,5,ts_extend
744,IVAT,S1,BASE,4.05,2.12,2025-11-27,2025-11-28,2025-12-03,169.52,172.57,1.80,5,ts_extend
745,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-09,3.00,4.37,45.37,5,max_hold
746,VKCO,S1,BASE,5.20,2.42,2025-12-04,2025-12-05,2025-12-12,288.66,293.55,1.70,5,ts_extend
747,KRKNP,S2,BASE,6.16,1.44,2025-12-08,2025-12-09,2025-12-11,7812.48,7448.06,-4.66,2,rotate_atr20
748,RTSBP,S2,BASE,5.97,2.59,2025-12-08,2025-12-09,2025-12-15,1.62,1.87,15.15,5,ts_extend
749,MISB,S2,BASE,5.64,3.05,2025-12-10,2025-12-11,2025-12-16,57.89,57.61,-0.49,5,max_hold
750,LEAS,S1,BASE,3.73,1.69,2025-12-12,2025-12-15,2025-12-20,560.30,554.51,-1.03,5,max_hold
751,DIOD,S2,BASE,6.68,1.66,2025-12-15,2025-12-16,2025-12-19,10.28,10.13,-1.39,3,rotate_atr20
752,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
753,VLHZ,S2,BASE,4.71,3.52,2025-12-18,2025-12-19,2025-12-24,190.90,190.98,0.04,5,ts_extend
754,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
755,SELG,S1,BASE,6.32,1.88,2025-12-23,2025-12-24,2025-12-29,44.77,44.27,-1.12,5,ts_extend
756,HYDR,S1,BASE,6.34,2.19,2025-12-23,2025-12-24,2025-12-29,0.43,0.43,-1.14,5,ts_extend
757,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-13,74.07,72.62,-1.96,6,ts_extend
758,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
759,RUAL,S1,BASE,5.68,2.00,2026-01-12,2026-01-13,2026-01-18,37.91,38.24,0.87,5,ts_extend
760,MFGS,S2,BASE,5.92,4.44,2026-01-13,2026-01-14,2026-01-19,412.66,426.25,3.29,5,ts_extend
761,DATA,S2,BASE,6.65,2.91,2026-01-13,2026-01-14,2026-01-19,97.66,102.64,5.10,5,ts_extend
762,OMZZP,S2,ULTRA,8.50,2.52,2026-01-18,2026-01-19,2026-01-25,13501.57,13412.27,-0.66,6,ts_extend
763,MGNT,S1,BASE,4.49,1.73,2026-01-20,2026-01-21,2026-01-26,3267.22,3263.36,-0.12,5,ts_extend
764,SELG,S1,BASE,5.86,2.44,2026-01-20,2026-01-21,2026-01-26,51.47,55.31,7.46,5,max_hold
765,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-01-28,77.29,76.19,-1.43,1,rotate_atr20
766,UNKL,S2,BASE,5.97,4.25,2026-01-26,2026-01-27,2026-02-01,5148.22,5217.44,1.34,5,ts_extend
767,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
768,KRKN,S2,BASE,4.14,5.64,2026-01-27,2026-01-28,2026-02-02,12970.72,13732.69,5.87,5,ts_extend
769,VTBR,S1,BASE,6.70,1.37,2026-02-02,2026-02-03,2026-02-08,81.50,84.93,4.21,5,max_hold
770,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
771,PRMD,S2,BASE,5.17,1.57,2026-02-09,2026-02-10,2026-02-17,426.53,423.20,-0.78,5,ts_extend
772,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
773,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
774,SNGSP,S1,BASE,5.98,1.45,2026-02-25,2026-02-26,2026-03-03,44.36,46.66,5.19,5,ts_extend
775,SNGS,S1,BASE,4.81,1.40,2026-03-02,2026-03-03,2026-03-10,22.40,24.76,10.55,5,ts_extend
776,NVTK,S1,BASE,6.37,1.52,2026-03-02,2026-03-03,2026-03-10,1251.90,1453.80,16.13,5,ts_extend
777,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
778,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
779,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
780,FLOT,S1,BASE,3.68,2.22,2026-03-10,2026-03-11,2026-03-16,87.99,89.57,1.80,5,ts_extend
781,KRKOP,S2,BASE,4.14,1.61,2026-03-10,2026-03-11,2026-03-12,15.50,15.44,-0.45,1,rotate_atr20
782,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
783,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
784,CNRU,S1,BASE,4.06,1.75,2026-03-17,2026-03-18,2026-03-18,633.81,631.79,-0.32,0,end_of_data
