=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:03:12
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.5
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,902
Средняя доходность %,4.28
Медианная доходность %,1.63
Win rate %,68.4
Profit factor,5.55
Sharpe,2.57
Макс просадка %,36.84
Общая доходность %,2168982343.46
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.64
Ср. проигрыш %,2.98
Макс серия побед,20
Макс серия потерь,7
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
791,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
792,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
793,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
794,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
795,LSRG,S1,BASE,3.86,2.22,2025-07-28,2025-07-29,2025-08-05,777.84,775.53,-0.30,5,ts_extend
796,IVAT,S1,STRONG,6.26,5.10,2025-07-28,2025-07-29,2025-08-06,185.15,185.78,0.34,6,ts_extend
797,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-01,2.70,2.67,-1.24,1,rotate_atr20
798,SAREP,S2,BASE,4.22,4.15,2025-07-30,2025-07-31,2025-08-07,0.25,0.29,14.96,5,ts_extend
799,MRKV,S2,STRONG,5.28,3.70,2025-07-31,2025-08-01,2025-08-11,0.12,0.13,6.31,6,ts_extend
800,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
801,OKEY,S2,ULTRA,8.83,3.16,2025-08-06,2025-08-07,2025-08-15,29.28,29.68,1.37,6,ts_extend
802,HNFG,S2,ULTRA,9.19,1.61,2025-08-08,2025-08-11,2025-08-12,596.95,591.75,-0.87,1,rotate_atr20
803,VEON-RX,S2,BASE,4.16,4.86,2025-08-11,2025-08-12,2025-08-19,112.98,111.22,-1.56,5,ts_extend
804,SNGS,S1,STRONG,6.79,1.64,2025-08-13,2025-08-14,2025-08-15,23.89,23.74,-0.61,1,rotate_atr20
805,RAGR,S1,BASE,5.06,2.66,2025-08-13,2025-08-14,2025-08-19,128.77,134.28,4.28,5,ts_extend
806,RUAL,S1,BASE,3.98,2.86,2025-08-14,2025-08-15,2025-08-20,36.82,36.42,-1.09,5,ts_extend
807,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
808,BSPBP,S2,STRONG,5.16,3.13,2025-08-18,2025-08-19,2025-08-21,71.96,65.79,-8.57,2,rotate_atr20
809,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
810,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
811,DZRD,S2,STRONG,6.63,5.62,2025-08-20,2025-08-21,2025-08-29,4351.95,5663.68,30.14,6,ts_extend
812,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
813,VSMO,S1,STRONG,6.21,4.42,2025-08-26,2025-08-27,2025-09-02,35656.96,35111.89,-1.53,6,ts_extend
814,GEMC,S2,BASE,4.59,2.10,2025-08-28,2025-08-29,2025-09-03,818.21,816.18,-0.25,5,ts_extend
815,CHGZ,S2,ULTRA,9.58,3.28,2025-08-28,2025-08-29,2025-09-06,85.54,91.38,6.83,6,ts_extend
816,EUTR,S1,ULTRA,9.18,1.62,2025-09-01,2025-09-02,2025-09-12,138.42,140.20,1.29,10,ts_extend
817,KBSB,S2,STRONG,6.83,4.63,2025-09-03,2025-09-04,2025-09-10,711.14,755.98,6.31,6,ts_extend
818,HIMCP,S2,ULTRA,8.42,2.96,2025-09-08,2025-09-09,2025-09-15,22.54,23.04,2.24,6,ts_extend
819,VRSBP,S2,BASE,4.70,2.63,2025-09-09,2025-09-10,2025-09-15,138.62,136.64,-1.43,5,ts_extend
820,IVAT,S1,STRONG,5.64,4.10,2025-09-11,2025-09-12,2025-09-18,174.78,176.69,1.09,6,ts_extend
821,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-17,4046.46,4063.49,0.42,1,rotate_atr20
822,SARE,S2,BASE,4.82,5.62,2025-09-15,2025-09-16,2025-09-23,0.58,0.59,2.18,5,ts_extend
823,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
824,LPSB,S2,STRONG,5.71,2.27,2025-09-22,2025-09-23,2025-09-29,71.81,73.34,2.12,6,ts_extend
825,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
826,MRKZ,S2,ULTRA,9.45,1.98,2025-09-24,2025-09-25,2025-09-26,0.09,0.09,-2.04,1,rotate_atr20
827,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
828,GMKN,S1,BASE,3.69,2.68,2025-09-29,2025-09-30,2025-10-05,124.08,122.64,-1.16,5,ts_extend
829,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
830,SAGOP,S2,BASE,4.74,2.59,2025-09-29,2025-09-30,2025-10-05,3.19,3.23,1.38,5,ts_extend
831,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
832,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
833,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
834,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
835,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-24,143.83,141.59,-1.56,5,ts_extend
836,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
837,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
838,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
839,MRSB,S2,BASE,4.06,3.39,2025-10-27,2025-10-28,2025-11-03,0.88,0.93,5.43,5,ts_extend
840,ZAYM,S2,STRONG,5.50,2.03,2025-10-30,2025-10-31,2025-11-09,145.18,150.91,3.94,7,max_hold
841,SFIN,S1,STRONG,5.55,3.18,2025-11-05,2025-11-06,2025-11-12,1280.25,1384.04,8.11,6,ts_extend
842,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
843,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
844,ELFV,S2,STRONG,5.81,2.50,2025-11-10,2025-11-11,2025-11-17,0.52,0.54,4.64,6,ts_extend
845,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
846,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
847,SFIN,S1,BASE,3.91,3.20,2025-11-17,2025-11-18,2025-11-25,1356.77,1804.25,32.98,5,ts_extend
848,PMSBP,S2,STRONG,6.00,2.68,2025-11-17,2025-11-18,2025-11-26,418.87,478.83,14.32,6,ts_extend
849,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
850,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
851,RAGR,S1,BASE,3.65,1.84,2025-11-24,2025-11-25,2025-11-30,121.53,120.08,-1.20,5,ts_extend
852,MVID,S1,ULTRA,8.05,2.63,2025-11-24,2025-11-25,2025-12-01,67.06,65.79,-1.89,6,ts_extend
853,MGTS,S2,BASE,5.09,1.60,2025-11-25,2025-11-26,2025-11-27,1131.81,1098.24,-2.97,1,rotate_atr20
854,MRKS,S2,ULTRA,8.40,3.33,2025-11-26,2025-11-27,2025-12-03,0.47,0.50,7.37,6,ts_extend
855,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-05,3.00,3.55,18.29,3,rotate_atr20
856,CNRU,S1,BASE,3.93,1.67,2025-12-02,2025-12-03,2025-12-10,714.94,752.89,5.31,5,ts_extend
857,KBSB,S2,ULTRA,7.25,2.48,2025-12-02,2025-12-03,2025-12-11,800.78,839.25,4.80,6,ts_extend
858,TORSP,S2,BASE,4.24,3.65,2025-12-04,2025-12-05,2025-12-12,0.49,0.54,9.97,5,ts_extend
859,MGNT,S1,BASE,3.65,2.13,2025-12-10,2025-12-11,2025-12-16,3102.46,3108.52,0.20,5,max_hold
860,WUSH,S1,BASE,4.60,3.03,2025-12-10,2025-12-11,2025-12-16,96.02,94.92,-1.15,5,ts_extend
861,SARE,S2,ULTRA,8.68,2.12,2025-12-10,2025-12-11,2025-12-17,0.55,0.55,-0.50,5,rotate_atr20
862,ABRD,S2,ULTRA,8.45,1.50,2025-12-11,2025-12-12,2025-12-16,160.86,164.34,2.16,4,rotate_atr20
863,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
864,SAREP,S2,BASE,4.78,3.95,2025-12-16,2025-12-17,2025-12-22,0.36,0.40,11.67,5,ts_extend
865,MVID,S1,ULTRA,7.81,2.56,2025-12-17,2025-12-18,2025-12-24,78.02,89.71,14.98,6,ts_extend
866,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
867,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
868,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
869,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-06,74.07,72.53,-2.07,2,rotate_atr20
870,GEMC,S2,ULTRA,8.49,3.30,2025-12-29,2025-12-30,2026-01-13,847.85,868.56,2.44,6,ts_extend
871,BISVP,S2,STRONG,5.52,3.37,2026-01-05,2026-01-06,2026-01-15,12.25,12.35,0.81,6,ts_extend
872,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
873,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
874,LSNG,S2,BASE,3.70,2.88,2026-01-12,2026-01-13,2026-01-14,16.64,16.30,-2.00,1,rotate_atr20
875,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
876,MSNG,S2,ULTRA,9.06,2.55,2026-01-15,2026-01-16,2026-01-24,2.46,2.59,5.53,8,ts_extend
877,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-22,27.74,28.25,1.84,2,rotate_atr20
878,MGNT,S1,BASE,4.49,1.73,2026-01-20,2026-01-21,2026-01-26,3267.22,3263.36,-0.12,5,ts_extend
879,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
880,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
881,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
882,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
883,KCHEP,S2,ULTRA,8.69,2.20,2026-01-27,2026-01-28,2026-01-29,0.84,0.85,1.47,1,rotate_atr20
884,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
885,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
886,VKCO,S1,BASE,3.93,2.00,2026-02-03,2026-02-04,2026-02-09,310.10,311.72,0.52,5,ts_extend
887,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-09,891.42,877.54,-1.56,5,ts_extend
888,PRMD,S2,STRONG,5.17,1.57,2026-02-09,2026-02-10,2026-02-11,426.53,421.97,-1.07,1,rotate_atr20
889,PAZA,S2,STRONG,5.65,2.94,2026-02-09,2026-02-10,2026-02-18,10436.67,10256.52,-1.73,6,ts_extend
890,JNOSP,S2,BASE,4.88,4.12,2026-02-10,2026-02-11,2026-02-18,13.64,14.08,3.19,5,ts_extend
891,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
892,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
893,SNGSP,S1,STRONG,5.53,1.73,2026-03-02,2026-03-03,2026-03-11,45.53,50.10,10.04,6,ts_extend
894,NVTK,S1,STRONG,6.37,1.52,2026-03-02,2026-03-03,2026-03-11,1251.90,1450.85,15.89,6,ts_extend
895,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
896,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
897,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
898,FLOT,S1,BASE,3.68,2.22,2026-03-10,2026-03-11,2026-03-16,87.99,89.57,1.80,5,ts_extend
899,KRKOP,S2,BASE,4.14,1.61,2026-03-10,2026-03-11,2026-03-12,15.50,15.44,-0.45,1,rotate_atr20
900,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
901,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
902,CNRU,S1,BASE,4.06,1.75,2026-03-17,2026-03-18,2026-03-18,633.81,631.79,-0.32,0,end_of_data
