=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T22:59:28
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,999
Дней сигнала,1
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1011
Средняя доходность %,4.27
Медианная доходность %,1.62
Win rate %,67.8
Profit factor,5.47
Sharpe,2.53
Макс просадка %,39.16
Общая доходность %,7163060077.23
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.71
Ср. проигрыш %,2.96
Макс серия побед,13
Макс серия потерь,6
Ср. удержание дней,4.9
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
395,ROLO,S2,ULTRA,11.63,5.84,2020-04-14,2020-04-15,2020-04-23,0.38,0.39,0.34,6,ts_extend
396,GEMA,S2,STRONG,5.70,4.25,2020-04-20,2020-04-21,2020-04-29,74.62,76.97,3.15,6,ts_extend
397,YRSBP,S2,ULTRA,11.59,4.53,2020-04-24,2020-04-27,2020-05-05,85.14,81.37,-4.42,5,rotate_atr20
398,KCHE,S2,ULTRA,10.65,6.36,2020-04-28,2020-04-29,2020-05-12,0.18,0.19,0.80,6,ts_extend
399,MAGE,S2,BASE,3.76,7.30,2020-05-04,2020-05-05,2020-05-13,4.86,5.79,19.16,5,ts_extend
400,TTLK,S2,STRONG,5.96,4.19,2020-05-08,2020-05-12,2020-05-20,0.33,0.32,-1.76,6,ts_extend
401,YRSB,S2,BASE,4.38,6.75,2020-05-19,2020-05-20,2020-05-28,168.27,169.32,0.63,5,ts_extend
402,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
403,AFLT,S1,BASE,3.88,2.35,2020-05-27,2020-05-28,2020-06-04,79.33,86.24,8.71,5,ts_extend
404,KLSB,S2,ULTRA,8.71,3.92,2020-05-27,2020-05-28,2020-05-29,11.63,11.43,-1.69,1,rotate_atr20
405,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-0.59,6,ts_extend
406,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
407,MTLR,S1,BASE,4.36,2.31,2020-06-04,2020-06-05,2020-06-15,70.75,70.39,-0.52,5,ts_extend
408,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
409,KLSB,S2,BASE,3.63,3.63,2020-06-16,2020-06-17,2020-06-25,11.92,12.21,2.41,5,ts_extend
410,VRSB,S2,ULTRA,49.45,2.08,2020-06-23,2020-06-25,2020-06-30,59.29,46.18,-22.12,3,cat_stop
411,MISBP,S2,BASE,4.43,3.53,2020-06-23,2020-06-25,2020-07-03,12.02,12.99,8.11,5,ts_extend
412,VGSB,S2,ULTRA,19.01,5.14,2020-07-03,2020-07-06,2020-07-14,1.67,1.76,5.82,6,ts_extend
413,KRKOP,S2,STRONG,5.30,3.31,2020-07-13,2020-07-14,2020-07-22,6.25,8.48,35.62,6,ts_extend
414,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
415,MRKS,S2,BASE,4.44,3.20,2020-07-21,2020-07-22,2020-07-29,0.25,0.24,-1.56,5,ts_extend
416,RKKE,S2,ULTRA,7.79,2.11,2020-07-28,2020-07-29,2020-08-07,7912.64,11902.41,50.42,7,ts_extend
417,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-12,96.71,97.32,0.63,4,rotate_atr20
418,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
419,MISBP,S2,ULTRA,7.33,3.68,2020-08-06,2020-08-07,2020-08-17,13.92,13.65,-1.96,6,ts_extend
420,AFKS,S1,ULTRA,13.66,3.63,2020-08-11,2020-08-12,2020-08-20,21.70,21.57,-0.63,6,ts_extend
421,GCHE,S2,BASE,4.40,1.57,2020-08-17,2020-08-18,2020-08-19,1881.51,1907.94,1.41,1,rotate_atr20
422,JNOS,S2,ULTRA,11.01,2.43,2020-08-17,2020-08-18,2020-08-26,19.33,19.12,-1.10,6,ts_extend
423,TNSE,S2,BASE,4.60,5.00,2020-08-18,2020-08-19,2020-08-26,1191.90,1173.34,-1.56,5,ts_extend
424,MVID,S2,BASE,4.66,3.23,2020-08-25,2020-08-26,2020-08-31,585.44,561.80,-4.04,3,rotate_atr20
425,PRMB,S2,ULTRA,9.96,6.33,2020-08-25,2020-08-26,2020-09-03,28044.80,30001.12,6.98,6,ts_extend
426,NNSB,S2,BASE,4.34,9.33,2020-08-28,2020-08-31,2020-09-07,2033.25,2136.20,5.06,5,ts_extend
427,NFAZ,S2,ULTRA,10.05,3.56,2020-09-08,2020-09-09,2020-09-17,185.90,205.89,10.75,6,ts_extend
428,TRMK,S1,BASE,4.15,1.20,2020-09-17,2020-09-18,2020-09-25,61.06,60.80,-0.42,5,max_hold
429,NFAZ,S2,ULTRA,11.19,5.08,2020-09-22,2020-09-23,2020-10-01,212.54,215.69,1.48,6,ts_extend
430,APTK,S2,STRONG,5.86,1.76,2020-09-30,2020-10-01,2020-10-09,14.00,14.22,1.58,6,ts_extend
431,AFKS,S1,BASE,5.04,3.17,2020-10-02,2020-10-05,2020-10-12,23.23,23.74,2.20,5,ts_extend
432,EELT,S2,ULTRA,18.12,4.00,2020-10-08,2020-10-09,2020-10-19,8.11,8.31,2.48,6,ts_extend
433,BLNG,S2,BASE,3.89,2.81,2020-10-16,2020-10-19,2020-10-26,4.29,4.28,-0.25,5,ts_extend
434,KGKCP,S2,ULTRA,12.16,3.07,2020-10-16,2020-10-19,2020-10-27,57.09,60.79,6.47,6,ts_extend
435,LSRG,S1,BASE,4.19,2.28,2020-10-22,2020-10-23,2020-10-30,958.33,944.26,-1.47,5,ts_extend
436,RZSB,S2,ULTRA,57.96,1.57,2020-10-23,2020-10-26,2020-10-29,9.09,8.97,-1.42,3,rotate_atr20
437,MISB,S2,STRONG,6.19,1.85,2020-10-26,2020-10-27,2020-11-05,12.62,12.58,-0.36,6,ts_extend
438,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
439,MRKK,S2,STRONG,5.27,1.85,2020-11-06,2020-11-09,2020-11-17,27.94,33.40,19.53,6,ts_extend
440,MRKC,S2,STRONG,5.42,2.30,2020-11-06,2020-11-09,2020-11-17,0.32,0.32,-0.00,6,ts_extend
441,RUAL,S1,BASE,4.15,3.69,2020-11-09,2020-11-10,2020-11-17,32.45,33.27,2.55,5,ts_extend
442,RASP,S1,STRONG,5.96,2.90,2020-11-09,2020-11-10,2020-11-18,125.20,154.02,23.02,6,ts_extend
443,MTLR,S1,BASE,4.90,2.91,2020-11-16,2020-11-17,2020-11-24,59.85,60.54,1.16,5,ts_extend
444,WTCMP,S2,ULTRA,13.68,2.24,2020-11-16,2020-11-17,2020-11-20,8.27,8.37,1.13,3,rotate_atr20
445,IGSTP,S2,ULTRA,7.36,4.72,2020-11-16,2020-11-17,2020-11-25,849.36,963.76,13.47,6,ts_extend
446,RTGZ,S2,STRONG,5.25,4.87,2020-11-19,2020-11-20,2020-11-30,37109.28,50889.65,37.13,6,ts_extend
447,BISVP,S2,ULTRA,7.32,2.66,2020-11-24,2020-11-25,2020-11-27,9.67,10.00,3.50,2,rotate_atr20
448,MAGE,S2,STRONG,5.74,4.16,2020-11-26,2020-11-27,2020-12-07,6.89,7.14,3.65,6,ts_extend
449,NKNC,S2,ULTRA,11.02,2.03,2020-11-27,2020-11-30,2020-12-02,90.69,90.41,-0.32,2,rotate_atr20
450,MAGN,S1,ULTRA,9.02,2.96,2020-11-30,2020-12-01,2020-12-09,43.67,48.64,11.39,6,ts_extend
451,RUSI,S2,BASE,3.61,3.18,2020-12-01,2020-12-02,2020-12-09,38.36,40.16,4.70,5,ts_extend
452,LVHK,S2,ULTRA,7.59,2.30,2020-12-04,2020-12-07,2020-12-10,8.27,8.44,1.97,3,rotate_atr20
453,USBN,S2,ULTRA,16.88,2.69,2020-12-08,2020-12-09,2020-12-15,0.07,0.07,0.11,4,rotate_atr20
454,MGNT,S1,BASE,3.67,2.16,2020-12-09,2020-12-10,2020-12-17,5393.12,5462.56,1.29,5,ts_extend
455,MAGEP,S2,BASE,4.16,5.00,2020-12-09,2020-12-10,2020-12-17,6.99,7.12,1.81,5,ts_extend
456,MTLR,S1,BASE,4.16,2.80,2020-12-11,2020-12-14,2020-12-21,63.50,64.02,0.81,5,ts_extend
457,AMEZ,S2,BASE,4.95,4.21,2020-12-14,2020-12-15,2020-12-22,7.26,9.84,35.57,5,ts_extend
458,IGST,S2,BASE,4.35,3.86,2020-12-16,2020-12-17,2020-12-24,1030.65,1076.96,4.49,5,ts_extend
459,MRKU,S2,BASE,4.65,2.16,2020-12-21,2020-12-22,2020-12-23,0.15,0.15,2.48,1,rotate_atr20
460,MAGEP,S2,ULTRA,7.99,3.24,2020-12-22,2020-12-23,2021-01-04,7.58,7.62,0.47,6,ts_extend
461,CHMK,S2,ULTRA,16.93,1.73,2020-12-23,2020-12-24,2020-12-25,2819.50,2795.52,-0.85,1,rotate_atr20
462,URKZ,S2,BASE,4.57,2.86,2020-12-24,2020-12-25,2021-01-05,163.06,166.37,2.03,5,ts_extend
463,MTLR,S1,BASE,3.69,3.99,2020-12-28,2020-12-29,2021-01-08,79.33,80.65,1.67,5,ts_extend
464,TORSP,S2,BASE,4.14,1.42,2020-12-30,2021-01-04,2021-01-08,0.28,0.28,-0.14,3,rotate_atr20
465,NKSH,S2,ULTRA,7.45,1.88,2021-01-05,2021-01-06,2021-01-11,23.54,23.04,-2.10,2,rotate_atr20
466,TTLK,S2,STRONG,5.25,3.52,2021-01-06,2021-01-08,2021-01-18,0.49,0.48,-1.11,6,ts_extend
467,MGNZ,S2,ULTRA,8.14,4.37,2021-01-08,2021-01-11,2021-01-19,6780.83,7147.33,5.40,6,ts_extend
468,JNOSP,S2,ULTRA,14.51,2.98,2021-01-15,2021-01-18,2021-01-26,16.03,17.55,9.51,6,ts_extend
469,MRKZ,S2,ULTRA,15.93,2.82,2021-01-18,2021-01-19,2021-01-27,0.07,0.07,2.53,6,ts_extend
470,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
471,RASP,S1,STRONG,5.15,2.14,2021-01-26,2021-01-27,2021-02-04,162.26,176.84,8.98,6,ts_extend
472,BELU,S2,BASE,4.40,2.28,2021-01-26,2021-01-27,2021-01-28,1591.54,1595.44,0.25,1,rotate_atr20
473,KROT,S2,ULTRA,12.14,4.47,2021-01-27,2021-01-28,2021-02-05,390.62,441.19,12.95,6,ts_extend
474,SELG,S2,ULTRA,22.87,2.60,2021-02-03,2021-02-04,2021-02-12,46.86,46.47,-0.84,6,ts_extend
475,SMLT,S2,ULTRA,9.95,1.47,2021-02-04,2021-02-05,2021-02-09,1007.01,1096.24,8.86,2,rotate_atr20
476,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
477,TGKB,S2,STRONG,5.77,3.43,2021-02-08,2021-02-09,2021-02-17,0.00,0.00,-0.85,6,ts_extend
478,RTSBP,S2,ULTRA,14.51,3.31,2021-02-15,2021-02-16,2021-02-24,0.50,0.49,-1.96,6,ts_extend
479,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
480,MGTS,S2,STRONG,5.97,2.54,2021-02-24,2021-02-25,2021-03-05,2368.78,2348.00,-0.88,6,ts_extend
481,GCHE,S2,BASE,4.99,2.31,2021-03-04,2021-03-05,2021-03-15,2373.79,2431.52,2.43,5,ts_extend
482,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
483,NFAZ,S2,BASE,3.93,6.05,2021-03-19,2021-03-22,2021-03-29,366.59,391.80,6.88,5,ts_extend
484,TNSE,S2,ULTRA,9.61,1.91,2021-03-29,2021-03-30,2021-04-01,1021.63,1028.35,0.66,2,rotate_atr20
485,ABIO,S2,ULTRA,16.97,3.25,2021-03-29,2021-03-30,2021-04-07,36.81,38.24,3.88,6,ts_extend
486,VTBR,S1,ULTRA,8.04,1.73,2021-03-31,2021-04-01,2021-04-09,213.24,220.50,3.40,6,ts_extend
487,AQUA,S2,ULTRA,7.43,3.09,2021-03-31,2021-04-01,2021-04-09,305.49,319.62,4.63,6,ts_extend
488,STSB,S2,ULTRA,14.20,2.62,2021-04-06,2021-04-07,2021-04-15,0.57,0.59,3.13,6,ts_extend
489,SMLT,S2,STRONG,6.81,2.66,2021-04-08,2021-04-09,2021-04-19,1504.40,1523.74,1.29,6,ts_extend
490,RZSB,S2,ULTRA,8.62,3.30,2021-04-14,2021-04-15,2021-04-26,15.62,17.12,9.56,7,ts_extend
491,DZRDP,S2,ULTRA,15.40,2.14,2021-04-16,2021-04-19,2021-04-22,1852.96,1886.98,1.84,3,rotate_atr20
492,KZOSP,S2,BASE,4.96,4.56,2021-04-21,2021-04-22,2021-04-29,24.30,46.42,91.02,5,ts_extend
493,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
494,KZOS,S2,ULTRA,11.91,1.89,2021-04-23,2021-04-26,2021-04-27,110.58,97.14,-12.15,1,rotate_atr20
495,KRSBP,S2,ULTRA,13.64,4.04,2021-04-26,2021-04-27,2021-05-06,9.64,10.14,5.21,6,ts_extend
496,CHKZ,S2,ULTRA,10.18,1.51,2021-04-29,2021-04-30,2021-05-04,5929.47,5910.53,-0.32,1,rotate_atr20
497,TGKB,S2,BASE,3.94,3.31,2021-04-30,2021-05-04,2021-05-11,0.00,0.00,1.38,5,ts_extend
498,PRMB,S2,ULTRA,9.61,4.62,2021-05-06,2021-05-07,2021-05-17,34054.40,60198.33,76.77,6,ts_extend
499,URKZ,S2,STRONG,6.69,1.92,2021-05-10,2021-05-11,2021-05-12,176.08,177.52,0.81,1,rotate_atr20
500,DZRDP,S2,BASE,4.11,3.32,2021-05-11,2021-05-12,2021-05-14,2043.26,2006.78,-1.79,2,rotate_atr20
501,RZSB,S2,ULTRA,7.45,5.64,2021-05-13,2021-05-14,2021-05-24,23.26,23.51,1.09,6,ts_extend
502,MTLRP,S2,BASE,4.10,2.85,2021-05-14,2021-05-17,2021-05-20,88.84,97.59,9.85,3,rotate_atr20
503,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
504,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
505,DIOD,S2,ULTRA,15.66,3.20,2021-05-21,2021-05-24,2021-06-01,8.43,8.50,0.79,6,ts_extend
506,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-04,2.43,2.42,-0.38,6,rotate_atr20
507,T,S1,BASE,4.43,3.10,2021-05-27,2021-05-28,2021-06-04,5499.79,5583.84,1.53,5,ts_extend
508,OKEY,S2,ULTRA,16.32,1.92,2021-05-31,2021-06-01,2021-06-02,55.60,55.41,-0.34,1,rotate_atr20
509,RNFT,S2,ULTRA,12.04,3.00,2021-06-01,2021-06-02,2021-06-10,172.88,178.24,3.10,6,ts_extend
510,STSB,S2,BASE,3.96,3.84,2021-06-03,2021-06-04,2021-06-11,0.70,0.75,7.07,5,max_hold
511,NKSH,S2,BASE,4.00,4.05,2021-06-09,2021-06-10,2021-06-17,23.04,27.56,19.65,5,ts_extend
512,TRNFP,S2,STRONG,6.90,1.24,2021-06-10,2021-06-11,2021-06-14,1615.58,1672.82,3.54,1,rotate_atr20
513,NNSB,S2,BASE,4.08,5.05,2021-06-11,2021-06-14,2021-06-21,2684.29,3081.24,14.79,5,ts_extend
514,SVAV,S2,BASE,4.25,1.98,2021-06-16,2021-06-17,2021-06-18,222.86,221.64,-0.54,1,rotate_atr20
515,SAGO,S2,ULTRA,20.85,3.60,2021-06-17,2021-06-18,2021-06-28,0.68,0.78,14.68,6,ts_extend
516,KAZT,S2,STRONG,5.68,3.36,2021-06-18,2021-06-21,2021-06-29,315.70,324.59,2.82,6,ts_extend
517,BISVP,S2,ULTRA,7.44,1.28,2021-06-30,2021-07-01,2021-07-05,9.21,9.18,-0.43,2,rotate_atr20
518,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
519,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
520,MGNZ,S2,BASE,4.03,2.24,2021-07-13,2021-07-14,2021-07-16,10136.19,10133.76,-0.02,2,rotate_atr20
521,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
522,MTLR,S1,BASE,3.87,3.03,2021-07-14,2021-07-15,2021-07-22,79.49,79.36,-0.15,5,ts_extend
523,AQUA,S2,BASE,4.50,3.72,2021-07-15,2021-07-16,2021-07-23,434.19,438.07,0.89,5,ts_extend
524,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
525,PIKK,S1,BASE,4.04,2.27,2021-07-28,2021-07-29,2021-08-05,1140.12,1190.95,4.46,5,ts_extend
526,RGSS,S2,ULTRA,73.72,2.65,2021-08-03,2021-08-04,2021-08-12,0.22,0.25,11.06,6,ts_extend
527,BELU,S1,STRONG,5.41,3.37,2021-08-09,2021-08-10,2021-08-18,2987.77,3752.87,25.61,6,ts_extend
528,SMLT,S2,BASE,4.20,5.41,2021-08-11,2021-08-12,2021-08-19,2934.89,3376.57,15.05,5,ts_extend
529,BRZL,S2,BASE,4.93,3.49,2021-08-18,2021-08-19,2021-08-26,1179.88,1230.53,4.29,5,ts_extend
530,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
531,ZVEZ,S2,ULTRA,44.05,1.37,2021-08-27,2021-08-30,2021-08-31,4.39,4.20,-4.41,1,rotate_atr20
532,ASSB,S2,ULTRA,25.94,1.87,2021-08-27,2021-08-30,2021-09-01,0.86,0.84,-2.57,2,rotate_atr20
533,TUZA,S2,STRONG,5.90,3.49,2021-08-30,2021-08-31,2021-09-08,105.17,104.63,-0.51,6,ts_extend
534,LVHK,S2,BASE,4.87,3.06,2021-08-31,2021-09-01,2021-09-08,13.02,13.28,1.99,5,ts_extend
535,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
536,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
537,MGNT,S1,BASE,3.95,1.79,2021-09-16,2021-09-17,2021-09-24,5736.66,5901.12,2.87,5,ts_extend
538,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-21,9.01,8.87,-1.65,2,rotate_atr20
539,MRKZ,S2,BASE,3.73,2.24,2021-09-16,2021-09-17,2021-09-24,0.06,0.06,-1.29,5,ts_extend
540,RTSB,S2,ULTRA,7.77,5.18,2021-09-20,2021-09-21,2021-09-29,0.54,0.64,16.96,6,ts_extend
541,NVTK,S1,BASE,4.27,3.33,2021-09-24,2021-09-27,2021-10-04,1869.99,1949.88,4.27,5,max_hold
542,MRKY,S2,ULTRA,11.52,1.51,2021-09-24,2021-09-27,2021-09-28,0.05,0.05,-1.50,1,rotate_atr20
543,ROLO,S2,BASE,5.09,2.92,2021-09-27,2021-09-28,2021-10-05,1.04,1.03,-1.00,5,ts_extend
544,MFGSP,S2,ULTRA,14.59,3.20,2021-09-28,2021-09-29,2021-10-07,293.47,313.25,6.74,6,ts_extend
545,ROSN,S1,STRONG,5.60,2.79,2021-10-04,2021-10-05,2021-10-13,656.30,651.69,-0.70,6,ts_extend
546,KUZB,S2,ULTRA,8.50,2.30,2021-10-04,2021-10-05,2021-10-13,0.02,0.02,5.04,6,ts_extend
547,KLSB,S2,ULTRA,16.47,2.70,2021-10-07,2021-10-08,2021-10-18,12.91,16.86,30.62,6,ts_extend
548,RASP,S1,BASE,5.08,4.09,2021-10-12,2021-10-13,2021-10-20,445.01,483.75,8.70,5,ts_extend
549,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-14,9.92,9.84,-0.72,1,rotate_atr20
550,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
551,NSVZ,S2,ULTRA,19.85,1.79,2021-10-20,2021-10-21,2021-10-27,204.83,197.18,-3.73,4,rotate_atr20
552,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-29,1893.02,2107.92,11.35,6,ts_extend
553,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
554,SAGOP,S2,BASE,4.48,5.90,2021-10-26,2021-10-27,2021-11-03,1.16,1.20,3.65,5,ts_extend
555,KROT,S2,STRONG,5.52,3.75,2021-10-29,2021-11-01,2021-11-10,445.21,453.88,1.95,6,ts_extend
556,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-11,338.54,263.64,-22.12,4,cat_stop
557,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
558,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
559,MRKZ,S2,STRONG,5.89,3.94,2021-11-18,2021-11-19,2021-11-29,0.06,0.06,-0.62,6,ts_extend
560,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
561,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
562,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
563,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
564,BISVP,S2,STRONG,5.11,3.93,2021-12-30,2022-01-03,2022-01-12,11.99,12.77,6.53,6,ts_extend
565,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
566,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
567,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
568,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
569,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
570,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
571,IGSTP,S2,ULTRA,8.62,8.19,2022-02-11,2022-02-14,2022-02-22,2796.47,4902.14,75.30,6,ts_extend
572,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
573,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
574,YRSB,S2,ULTRA,16.83,8.83,2022-04-12,2022-04-13,2022-04-21,188.30,217.66,15.59,6,ts_extend
575,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
576,PMSBP,S2,STRONG,6.68,5.54,2022-05-04,2022-05-05,2022-05-18,166.87,171.92,3.03,7,ts_extend
577,PMSB,S2,BASE,4.94,5.75,2022-05-11,2022-05-12,2022-05-19,169.27,131.82,-22.12,5,cat_stop
578,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
579,STSBP,S2,ULTRA,12.03,5.66,2022-05-17,2022-05-18,2022-05-26,0.69,0.68,-1.96,6,ts_extend
580,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
581,GAZP,S1,BASE,4.90,3.74,2022-05-26,2022-05-27,2022-06-03,294.97,297.30,0.79,5,ts_extend
582,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
583,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
584,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
585,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
586,MFGSP,S2,ULTRA,15.16,2.65,2022-06-20,2022-06-21,2022-06-30,222.36,218.00,-1.96,6,ts_extend
587,RTKM,S1,BASE,4.21,2.05,2022-06-28,2022-06-29,2022-07-06,67.11,66.06,-1.56,5,ts_extend
588,PIKK,S1,ULTRA,7.42,3.97,2022-06-28,2022-06-29,2022-07-07,738.28,774.54,4.91,6,ts_extend
589,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-11,21.93,22.15,1.00,5,ts_extend
590,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
591,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
592,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-08-04,200.12,200.72,0.30,5,ts_extend
593,KZOS,S2,BASE,4.42,3.01,2022-07-27,2022-07-28,2022-08-04,72.32,76.78,6.18,5,ts_extend
594,NKNC,S2,STRONG,7.02,3.20,2022-07-27,2022-07-28,2022-08-05,83.48,83.90,0.50,6,ts_extend
595,USBN,S2,ULTRA,13.78,4.65,2022-08-03,2022-08-04,2022-08-12,0.07,0.08,5.35,6,ts_extend
596,LENT,S2,BASE,3.71,5.18,2022-08-04,2022-08-05,2022-08-12,796.27,886.08,11.28,5,max_hold
597,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
