=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:24:43
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,2
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1184
Средняя доходность %,4.08
Медианная доходность %,1.36
Win rate %,65.4
Profit factor,5.84
Sharpe,2.52
Макс просадка %,44.75
Общая доходность %,31716217576.87
CAGR %,0.00
Макс выигрыш %,182.78
Макс проигрыш %,-28.12
Ср. выигрыш %,7.53
Ср. проигрыш %,2.44
Макс серия побед,17
Макс серия потерь,5
Ср. удержание дней,4.6
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
548,OZON,S1,BASE,2.67,5.30,2021-02-08,2021-02-09,2021-02-16,4672.46,4899.96,4.87,5,ts_extend
549,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
550,PRMB,S2,BASE,2.43,2.63,2021-02-11,2021-02-12,2021-02-19,29447.04,29138.90,-1.05,5,ts_extend
551,RTKM,S1,BASE,2.02,2.29,2021-02-18,2021-02-19,2021-02-26,109.42,109.27,-0.14,5,ts_extend
552,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
553,MGTS,S2,STRONG,5.97,2.54,2021-02-24,2021-02-25,2021-03-05,2368.78,2348.00,-0.88,6,ts_extend
554,GCHE,S2,BASE,2.63,2.15,2021-03-02,2021-03-03,2021-03-11,2368.78,2497.97,5.45,5,ts_extend
555,SNGS,S1,BASE,2.95,1.82,2021-03-05,2021-03-09,2021-03-11,36.13,35.66,-1.31,2,rotate_atr20
556,SIBN,S1,BASE,2.87,2.38,2021-03-05,2021-03-09,2021-03-16,377.60,381.96,1.15,5,ts_extend
557,BANEP,S2,BASE,2.78,1.48,2021-03-05,2021-03-09,2021-03-10,1245.49,1223.04,-1.80,1,rotate_atr20
558,WTCM,S2,BASE,4.56,4.87,2021-03-09,2021-03-10,2021-03-17,10.28,11.03,7.29,5,ts_extend
559,MVID,S1,BASE,2.59,4.14,2021-03-10,2021-03-11,2021-03-18,758.01,746.20,-1.56,5,ts_extend
560,RZSB,S2,BASE,2.12,4.80,2021-03-10,2021-03-11,2021-03-18,14.08,14.77,4.86,5,ts_extend
561,AQUA,S2,ULTRA,9.16,1.67,2021-03-16,2021-03-17,2021-03-23,271.43,269.57,-0.69,4,rotate_atr20
562,KAZT,S2,BASE,2.80,2.85,2021-03-18,2021-03-19,2021-03-26,181.29,203.58,12.29,5,ts_extend
563,NFAZ,S2,STRONG,5.36,6.02,2021-03-22,2021-03-23,2021-03-31,386.62,391.01,1.13,6,ts_extend
564,KAZTP,S2,BASE,2.91,3.96,2021-03-25,2021-03-26,2021-04-02,189.90,203.97,7.41,5,ts_extend
565,PIKK,S1,BASE,2.10,2.79,2021-03-29,2021-03-30,2021-04-06,882.31,949.67,7.63,5,ts_extend
566,RASP,S1,BASE,2.99,2.44,2021-03-29,2021-03-30,2021-04-06,189.98,189.38,-0.32,5,ts_extend
567,TTLK,S2,BASE,4.17,2.59,2021-03-30,2021-03-31,2021-04-07,0.66,0.68,3.23,5,ts_extend
568,KRKOP,S2,BASE,3.11,3.25,2021-04-01,2021-04-02,2021-04-09,13.38,17.69,32.29,5,ts_extend
569,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-13,1133.81,1123.20,-0.94,4,rotate_atr20
570,AFKS,S1,BASE,2.82,2.22,2021-04-08,2021-04-09,2021-04-16,36.36,37.38,2.81,5,ts_extend
571,SMLT,S2,STRONG,6.81,2.66,2021-04-08,2021-04-09,2021-04-19,1504.40,1523.74,1.29,6,ts_extend
572,AMEZ,S2,BASE,2.87,4.22,2021-04-12,2021-04-13,2021-04-20,8.97,9.21,2.73,5,ts_extend
573,MTLR,S1,BASE,2.84,3.00,2021-04-16,2021-04-19,2021-04-26,77.12,79.97,3.70,5,ts_extend
574,BLNG,S2,BASE,2.11,3.33,2021-04-19,2021-04-20,2021-04-27,6.78,6.88,1.51,5,ts_extend
575,DIOD,S2,BASE,3.14,2.18,2021-04-26,2021-04-27,2021-05-05,7.36,7.25,-1.56,5,ts_extend
576,KMEZ,S2,BASE,2.75,10.97,2021-05-05,2021-05-06,2021-05-13,1229.46,1397.88,13.70,5,ts_extend
577,ROST,S2,BASE,3.69,2.78,2021-05-12,2021-05-13,2021-05-20,69.71,69.11,-0.87,5,ts_extend
578,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
579,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
580,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
581,KOGK,S2,BASE,2.38,2.09,2021-06-04,2021-06-07,2021-06-08,526.84,539.14,2.33,1,rotate_atr20
582,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-14,179.09,172.32,-3.78,5,rotate_atr20
583,UNAC,S2,BASE,2.23,3.48,2021-06-07,2021-06-08,2021-06-15,0.63,0.64,1.95,5,ts_extend
584,NNSB,S2,BASE,4.08,5.05,2021-06-11,2021-06-14,2021-06-21,2684.29,3081.24,14.79,5,ts_extend
585,SNGS,S1,BASE,2.82,1.83,2021-06-15,2021-06-16,2021-06-23,38.12,37.84,-0.72,5,ts_extend
586,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-23,261.42,292.33,11.83,5,rotate_atr20
587,PMSBP,S2,BASE,2.09,3.90,2021-06-21,2021-06-22,2021-06-29,181.29,178.47,-1.56,5,ts_extend
588,SAGO,S2,STRONG,5.68,4.35,2021-06-22,2021-06-23,2021-07-01,0.69,0.73,5.50,6,ts_extend
589,ROSN,S1,BASE,2.75,1.90,2021-06-23,2021-06-24,2021-07-01,566.86,580.52,2.41,5,max_hold
590,MRKK,S2,BASE,3.56,3.43,2021-06-29,2021-06-30,2021-07-07,28.04,31.13,10.99,5,ts_extend
591,MDMG,S2,BASE,2.90,4.09,2021-07-01,2021-07-02,2021-07-09,880.31,984.23,11.80,5,ts_extend
592,KZOS,S2,BASE,2.16,2.33,2021-07-06,2021-07-07,2021-07-14,96.95,103.36,6.61,5,ts_extend
593,SAREP,S2,BASE,3.29,2.35,2021-07-12,2021-07-13,2021-07-20,0.10,0.11,2.99,5,ts_extend
594,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
595,NKNC,S2,BASE,2.90,3.38,2021-07-20,2021-07-21,2021-07-28,115.18,116.16,0.85,5,ts_extend
596,PIKK,S1,BASE,3.26,2.16,2021-07-27,2021-07-28,2021-08-04,1148.84,1183.28,3.00,5,ts_extend
597,TUZA,S2,BASE,3.65,2.04,2021-07-29,2021-07-30,2021-08-06,93.65,93.85,0.21,5,max_hold
598,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
599,BELU,S1,BASE,2.22,3.47,2021-08-06,2021-08-09,2021-08-16,2999.79,3760.49,25.36,5,ts_extend
600,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
601,BANEP,S1,BASE,4.12,1.53,2021-08-16,2021-08-17,2021-08-24,1129.80,1134.55,0.42,5,ts_extend
602,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
603,RASP,S1,BASE,3.11,3.43,2021-08-23,2021-08-24,2021-08-31,333.23,376.05,12.85,5,ts_extend
604,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.01,42.79,6,ts_extend
605,PHOR,S1,BASE,4.38,1.74,2021-08-31,2021-09-01,2021-09-08,4762.61,4852.22,1.88,5,ts_extend
606,MRKZ,S2,BASE,4.60,1.91,2021-09-06,2021-09-07,2021-09-09,0.06,0.06,1.58,2,rotate_atr20
607,KOGK,S2,BASE,4.25,1.98,2021-09-06,2021-09-07,2021-09-10,534.85,535.14,0.05,3,rotate_atr20
608,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-14,9.47,11.44,20.88,3,rotate_atr20
609,JNOS,S2,BASE,2.94,3.05,2021-09-09,2021-09-10,2021-09-15,21.18,22.06,4.16,3,rotate_atr20
610,RUAL,S1,BASE,2.98,3.45,2021-09-10,2021-09-13,2021-09-20,72.39,72.57,0.26,5,ts_extend
611,TASB,S2,BASE,2.02,4.93,2021-09-13,2021-09-14,2021-09-21,0.53,0.64,20.91,5,ts_extend
612,TASBP,S2,BASE,2.91,5.76,2021-09-14,2021-09-15,2021-09-22,0.66,0.90,36.13,5,ts_extend
613,MAGN,S1,BASE,2.31,3.08,2021-09-21,2021-09-22,2021-09-29,78.46,77.67,-1.00,5,ts_extend
614,AKRN,S2,BASE,3.49,4.65,2021-09-21,2021-09-22,2021-09-29,7029.23,7162.66,1.90,5,ts_extend
615,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
616,SNGS,S1,BASE,2.75,1.55,2021-09-29,2021-09-30,2021-10-06,36.80,36.78,-0.05,4,rotate_atr20
617,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-07,1432.29,1409.98,-1.56,5,ts_extend
618,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-06,36297.98,37779.46,4.08,3,rotate_atr20
619,GEMA,S2,STRONG,5.16,3.74,2021-10-01,2021-10-04,2021-10-12,95.25,98.59,3.50,6,ts_extend
620,VTBR,S1,BASE,2.06,2.49,2021-10-05,2021-10-06,2021-10-13,271.23,278.30,2.60,5,ts_extend
621,UNAC,S2,BASE,2.56,4.98,2021-10-05,2021-10-06,2021-10-13,0.77,0.76,-0.43,5,ts_extend
622,SGZH,S1,BASE,2.95,1.88,2021-10-08,2021-10-11,2021-10-18,10.01,10.85,8.42,5,ts_extend
623,TGKB,S2,BASE,2.10,2.37,2021-10-11,2021-10-12,2021-10-14,0.00,0.00,9.38,2,rotate_atr20
624,SLEN,S2,BASE,3.39,4.72,2021-10-12,2021-10-13,2021-10-19,4.35,4.79,10.25,4,rotate_atr20
625,PLZL,S1,BASE,2.31,2.80,2021-10-13,2021-10-14,2021-10-21,1370.99,1414.07,3.14,5,ts_extend
626,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
627,LSNG,S2,BASE,2.74,7.61,2021-10-18,2021-10-19,2021-10-26,11.29,11.41,1.08,5,ts_extend
628,ABRD,S2,BASE,2.12,2.38,2021-10-20,2021-10-21,2021-10-25,269.43,205.17,-23.85,2,rotate_atr20
629,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
630,MGNZ,S2,BASE,2.75,5.68,2021-10-22,2021-10-25,2021-11-01,12530.02,13043.60,4.10,5,ts_extend
631,SVAV,S2,BASE,2.57,2.48,2021-10-25,2021-10-26,2021-10-27,238.88,230.13,-3.66,1,rotate_atr20
632,SAGOP,S2,BASE,4.48,5.90,2021-10-26,2021-10-27,2021-11-03,1.16,1.20,3.65,5,ts_extend
633,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-12,338.54,243.36,-28.12,5,cat_stop
634,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-15,40.59,39.96,-1.56,1,rotate_atr20
635,PLZL,S1,BASE,2.43,2.75,2021-11-11,2021-11-12,2021-11-19,1599.76,1590.83,-0.56,5,ts_extend
636,ABIO,S1,STRONG,5.16,7.58,2021-11-12,2021-11-15,2021-11-23,149.23,156.21,4.68,6,ts_extend
637,GEMC,S2,STRONG,5.31,2.86,2021-11-12,2021-11-15,2021-11-23,1121.69,1119.38,-0.21,6,ts_extend
638,OZON,S1,BASE,2.97,3.07,2021-11-18,2021-11-19,2021-11-26,3370.88,3347.04,-0.71,5,ts_extend
639,SFIN,S2,BASE,2.59,3.42,2021-11-22,2021-11-23,2021-11-30,488.18,507.17,3.89,5,ts_extend
640,GEMC,S2,BASE,2.12,3.13,2021-11-29,2021-11-30,2021-12-07,1186.75,1201.34,1.23,5,ts_extend
641,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
642,AVAN,S2,BASE,3.33,2.48,2021-12-07,2021-12-08,2021-12-15,1076.72,1127.16,4.68,5,ts_extend
643,PHOR,S1,BASE,2.12,3.84,2021-12-16,2021-12-17,2021-12-24,5691.09,5602.44,-1.56,5,ts_extend
644,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
645,RNFT,S2,BASE,2.27,2.97,2022-01-03,2022-01-04,2022-01-12,171.27,171.29,0.01,5,ts_extend
646,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
647,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-14,4607.36,4562.69,-0.97,2,rotate_atr20
648,BLNG,S2,BASE,3.52,7.14,2022-01-11,2022-01-12,2022-01-18,14.92,10.73,-28.12,4,cat_stop
649,CHGZ,S2,BASE,2.25,7.84,2022-01-13,2022-01-14,2022-01-21,76.12,87.81,15.36,5,ts_extend
650,TASBP,S2,BASE,2.63,3.18,2022-01-20,2022-01-21,2022-01-28,0.45,0.49,9.18,5,ts_extend
651,CBOM,S1,BASE,2.80,3.62,2022-01-26,2022-01-27,2022-02-03,7.09,7.34,3.46,5,ts_extend
652,USBN,S2,ULTRA,7.86,5.38,2022-01-31,2022-02-01,2022-02-09,0.10,0.10,1.08,6,ts_extend
653,PRMB,S2,BASE,2.26,4.26,2022-02-08,2022-02-09,2022-02-16,53285.12,72453.49,35.97,5,ts_extend
654,RUAL,S1,BASE,2.47,4.83,2022-02-10,2022-02-11,2022-02-18,79.83,87.86,10.06,5,ts_extend
655,UNKL,S2,BASE,2.76,4.17,2022-02-15,2022-02-16,2022-02-22,8122.98,5839.19,-28.12,4,cat_stop
656,OMZZP,S2,BASE,2.21,4.27,2022-02-15,2022-02-16,2022-02-24,5123.18,3682.79,-28.12,5,cat_stop
657,KBSB,S2,BASE,3.29,3.30,2022-02-21,2022-02-22,2022-03-28,133.21,95.76,-28.12,3,cat_stop
658,CHMF,S1,BASE,2.60,4.42,2022-02-22,2022-02-24,2022-03-29,1252.00,1416.58,13.15,5,ts_extend
659,PHOR,S1,BASE,2.65,4.45,2022-02-22,2022-02-24,2022-03-29,5183.28,8893.75,71.59,5,max_hold
660,SVET,S2,BASE,2.76,8.12,2022-03-29,2022-03-30,2022-04-06,79.53,81.71,2.74,5,ts_extend
661,DZRD,S2,BASE,3.42,8.15,2022-04-05,2022-04-06,2022-04-13,2073.31,2175.57,4.93,5,ts_extend
662,DVEC,S2,BASE,3.54,10.47,2022-04-05,2022-04-06,2022-04-13,1.42,1.40,-1.23,5,ts_extend
663,YRSB,S2,BASE,2.13,9.36,2022-04-13,2022-04-14,2022-04-21,184.29,192.95,4.69,5,ts_extend
664,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
665,OGKB,S2,BASE,2.06,3.76,2022-05-11,2022-05-12,2022-05-19,0.44,0.47,7.15,5,ts_extend
666,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
667,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
668,MRSB,S2,BASE,2.53,3.62,2022-05-26,2022-05-27,2022-06-03,0.36,0.35,-1.16,5,ts_extend
669,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
670,ROSN,S1,BASE,2.58,3.70,2022-05-27,2022-05-30,2022-06-06,385.72,380.68,-1.31,5,ts_extend
671,TNSE,S2,BASE,2.71,6.52,2022-06-02,2022-06-03,2022-06-10,776.24,826.91,6.53,5,ts_extend
672,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
673,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
674,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
675,MRKU,S2,BASE,3.06,3.50,2022-06-20,2022-06-21,2022-06-28,0.20,0.18,-11.43,5,max_hold
676,MSRS,S2,BASE,3.43,3.56,2022-06-27,2022-06-28,2022-07-05,1.04,1.03,-1.10,5,ts_extend
677,BANEP,S1,BASE,2.35,2.97,2022-07-07,2022-07-08,2022-07-15,742.19,736.35,-0.79,5,ts_extend
678,BELU,S2,BASE,2.55,2.87,2022-07-07,2022-07-08,2022-07-15,2524.03,2558.51,1.37,5,ts_extend
679,BANE,S2,BASE,2.59,3.38,2022-07-07,2022-07-08,2022-07-15,1043.17,1029.71,-1.29,5,ts_extend
680,TRMK,S2,BASE,3.75,5.30,2022-07-14,2022-07-15,2022-07-22,71.23,82.69,16.08,5,ts_extend
681,ETLN,S2,BASE,2.10,6.77,2022-07-21,2022-07-22,2022-07-29,59.78,60.90,1.88,5,ts_extend
682,LSRG,S2,BASE,2.70,6.04,2022-07-21,2022-07-22,2022-07-29,592.75,589.28,-0.59,5,ts_extend
683,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
684,POSI,S2,BASE,2.89,3.31,2022-07-28,2022-07-29,2022-08-05,991.58,1070.85,7.99,5,ts_extend
685,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
686,RASP,S1,BASE,2.04,4.42,2022-08-08,2022-08-09,2022-08-16,316.66,322.45,1.83,5,ts_extend
687,KZOSP,S2,BASE,3.44,3.25,2022-08-08,2022-08-09,2022-08-11,19.23,17.78,-7.54,2,rotate_atr20
688,USBN,S2,BASE,2.48,5.35,2022-08-08,2022-08-09,2022-08-16,0.07,0.07,-0.64,5,ts_extend
689,SARE,S2,BASE,2.05,6.43,2022-08-10,2022-08-11,2022-08-18,0.11,0.11,0.65,5,ts_extend
690,TUZA,S2,ULTRA,7.42,3.07,2022-08-15,2022-08-16,2022-08-23,92.65,91.85,-0.86,5,rotate_atr20
691,USBN,S2,BASE,3.04,5.68,2022-08-17,2022-08-18,2022-08-25,0.08,0.08,2.07,5,ts_extend
692,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
693,LNZL,S2,BASE,2.05,5.99,2022-08-22,2022-08-23,2022-08-30,8964.32,12807.34,42.87,5,ts_extend
694,BRZL,S2,BASE,2.84,3.11,2022-08-24,2022-08-25,2022-08-31,884.41,848.64,-4.04,4,rotate_atr20
695,AFLT,S1,BASE,3.58,1.78,2022-08-26,2022-08-29,2022-09-05,29.45,30.62,3.97,5,ts_extend
696,FESH,S2,BASE,4.06,4.18,2022-08-29,2022-08-30,2022-09-06,32.77,37.80,15.35,5,ts_extend
697,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
698,SNGS,S1,ULTRA,8.25,2.54,2022-09-02,2022-09-05,2022-09-13,27.39,26.85,-1.96,6,ts_extend
699,JNOSP,S2,STRONG,5.88,2.77,2022-09-05,2022-09-06,2022-09-12,10.62,10.86,2.31,4,rotate_atr20
700,IGST,S2,BASE,2.02,4.97,2022-09-07,2022-09-08,2022-09-15,3106.96,3069.43,-1.21,5,ts_extend
701,RENI,S2,BASE,2.08,7.50,2022-09-09,2022-09-12,2022-09-19,60.10,59.46,-1.06,5,ts_extend
702,PIKK,S1,BASE,3.39,2.87,2022-09-12,2022-09-13,2022-09-20,804.69,806.83,0.27,5,ts_extend
703,MRSB,S2,STRONG,5.65,3.14,2022-09-14,2022-09-15,2022-09-16,0.36,0.35,-1.44,1,rotate_atr20
704,MAGEP,S2,BASE,2.86,5.16,2022-09-15,2022-09-16,2022-09-23,3.49,3.88,11.28,5,ts_extend
705,JNOSP,S2,ULTRA,8.86,3.85,2022-09-16,2022-09-19,2022-09-26,11.28,8.11,-28.12,5,cat_stop
706,GAZP,S1,BASE,2.29,5.25,2022-09-21,2022-09-22,2022-09-29,231.82,230.85,-0.42,5,ts_extend
707,GEMA,S2,BASE,3.06,5.02,2022-10-12,2022-10-13,2022-10-20,87.14,85.78,-1.56,5,ts_extend
708,TGKBP,S2,BASE,3.15,6.16,2022-10-12,2022-10-13,2022-10-20,0.01,0.01,0.92,5,ts_extend
709,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
710,SVAV,S2,BASE,2.93,3.76,2022-10-26,2022-10-27,2022-11-03,215.34,216.57,0.57,5,ts_extend
711,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-09,14.42,16.17,12.14,1,rotate_atr20
712,SARE,S2,BASE,3.98,3.92,2022-11-07,2022-11-08,2022-11-15,0.12,0.13,2.38,5,ts_extend
713,LNZL,S2,BASE,3.22,6.76,2022-11-08,2022-11-09,2022-11-16,18038.82,18507.14,2.60,5,ts_extend
714,SIBN,S1,BASE,3.42,2.56,2022-11-11,2022-11-14,2022-11-21,458.93,464.65,1.25,5,ts_extend
715,TRMK,S2,BASE,2.49,2.64,2022-11-16,2022-11-17,2022-11-21,78.14,75.74,-3.08,2,rotate_atr20
716,LNZLP,S2,BASE,2.57,4.62,2022-11-17,2022-11-18,2022-11-22,1592.54,1677.31,5.32,2,rotate_atr20
717,LNZL,S2,BASE,2.75,5.71,2022-11-18,2022-11-21,2022-11-23,24739.52,17783.95,-28.12,2,cat_stop
718,BRZL,S2,STRONG,6.15,7.19,2022-11-21,2022-11-22,2022-11-30,1049.68,1105.23,5.29,6,ts_extend
719,KGKCP,S2,BASE,2.63,3.15,2022-11-23,2022-11-24,2022-11-25,42.07,41.73,-0.79,1,rotate_atr20
720,BISVP,S2,BASE,3.59,6.00,2022-11-24,2022-11-25,2022-12-02,8.12,8.28,1.92,5,ts_extend
721,EELT,S2,BASE,2.80,2.38,2022-11-29,2022-11-30,2022-12-06,5.79,5.53,-4.46,4,rotate_atr20
722,SELG,S2,BASE,2.62,3.31,2022-12-01,2022-12-02,2022-12-09,45.87,46.55,1.48,5,ts_extend
723,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
724,ROLO,S2,BASE,3.53,4.75,2022-12-05,2022-12-06,2022-12-13,0.83,0.84,0.53,5,ts_extend
725,RENI,S2,BASE,2.99,3.22,2022-12-13,2022-12-14,2022-12-21,55.99,55.13,-1.54,5,ts_extend
726,CBOM,S1,BASE,2.18,1.52,2022-12-15,2022-12-16,2022-12-23,6.47,6.67,3.20,5,ts_extend
727,TNSE,S2,BASE,2.75,3.90,2022-12-20,2022-12-21,2022-12-28,605.97,630.03,3.97,5,ts_extend
728,KGKC,S2,BASE,3.08,3.95,2022-12-20,2022-12-21,2022-12-28,34.25,37.01,8.06,5,ts_extend
729,OGKB,S2,BASE,4.90,1.86,2022-12-27,2022-12-28,2022-12-29,0.56,0.55,-1.82,1,rotate_atr20
730,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
731,SIBN,S1,BASE,3.20,1.82,2022-12-28,2022-12-29,2023-01-06,460.49,453.31,-1.56,5,ts_extend
732,KOGK,S2,BASE,2.25,4.19,2022-12-28,2022-12-29,2023-01-06,370.59,383.92,3.60,5,ts_extend
733,MVID,S2,BASE,4.46,2.18,2023-01-04,2023-01-05,2023-01-10,169.97,169.63,-0.20,3,rotate_atr20
734,RDRB,S2,STRONG,5.37,4.50,2023-01-05,2023-01-06,2023-01-16,178.28,202.38,13.51,6,ts_extend
735,AFLT,S1,BASE,3.00,1.53,2023-01-09,2023-01-10,2023-01-17,26.76,28.51,6.52,5,ts_extend
736,HIMCP,S2,BASE,3.03,3.89,2023-01-09,2023-01-10,2023-01-17,9.81,10.04,2.40,5,ts_extend
737,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
738,RASP,S1,BASE,2.44,1.82,2023-01-16,2023-01-17,2023-01-24,246.59,242.96,-1.48,5,ts_extend
739,YKENP,S2,BASE,3.21,1.92,2023-01-16,2023-01-17,2023-01-24,0.27,0.27,0.41,5,max_hold
740,TGKA,S2,BASE,3.48,2.03,2023-01-23,2023-01-24,2023-01-31,0.01,0.01,-1.39,5,ts_extend
741,POSI,S1,BASE,2.39,2.29,2023-01-24,2023-01-25,2023-02-01,1452.32,1594.76,9.81,5,ts_extend
742,AQUA,S2,BASE,2.95,1.48,2023-01-30,2023-01-31,2023-02-01,620.99,611.02,-1.61,1,rotate_atr20
743,OKEY,S2,ULTRA,8.76,3.04,2023-01-30,2023-01-31,2023-02-02,27.30,26.95,-1.31,2,rotate_atr20
744,PIKK,S1,BASE,2.41,1.53,2023-01-31,2023-02-01,2023-02-07,623.30,622.00,-0.21,4,rotate_atr20
745,SMLT,S1,BASE,4.07,1.91,2023-01-31,2023-02-01,2023-02-08,2567.60,2591.98,0.95,5,ts_extend
746,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-08,47.38,47.67,0.63,5,rotate_atr20
747,ZVEZ,S2,STRONG,5.46,5.27,2023-02-01,2023-02-02,2023-02-10,4.55,4.60,1.22,6,ts_extend
748,MTLR,S1,BASE,2.12,2.38,2023-02-06,2023-02-07,2023-02-14,127.10,126.69,-0.33,5,ts_extend
749,OMZZP,S2,BASE,3.03,6.34,2023-02-07,2023-02-08,2023-02-15,7506.99,7390.05,-1.56,5,ts_extend
750,STSB,S2,BASE,2.89,3.56,2023-02-10,2023-02-13,2023-02-20,0.89,0.88,-0.61,5,ts_extend
751,CBOM,S1,BASE,3.19,2.95,2023-02-20,2023-02-21,2023-03-01,7.27,7.29,0.31,5,max_hold
752,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
